timestamp,ambient_temperature,environment_temperature,environment_relative_humidity,water_in_temperature,water_out_temperature,water_temperature_setpoint,water_flow,evaporating_pressure,evaporating_temperature,coil_temperature,suction_temperature,superheat,compressor_frequency,compressor_frequency_setpoint,compressor_power,fan_speed,fan_current,exv_opening,heating_capacity,power_total,cop,evaporator_capacity,water_delta_temperature,cycle,date,minute,early,evaporating_temperature_normal,coil_temperature_normal,suction_temperature_normal,heating_capacity_normal,cop_normal,evaporator_capacity_normal,water_delta_temperature_normal,z_r,z_a,z_coil,z_suction,D_Q,D_COP,D_Qe_proxy,D_deltaT,rate_1m,rate_3m,rate_5m,z_mean_5m,z_std_5m,z_lag_1m,z_lag_2m,z_lag_3m,z_lag_4m,z_lag_5m,phase
2026-07-16 12:52:00,-4.0,,,44.60000000000001,49.2525,50.0,1.4663333333333335,0.33,-11.3,-7.48,-5.93,5.369999999999999,81.0,82.0,2.7586000000000004,400.0,0.4,157.0,7.3199999999999985,2.966,2.467304840231899,4.560666666666665,4.6499999999999915,frost_cycle_000011,2026-07-16,82.0,False,-11.858615967510726,-7.575822818895843,-4.869137458323282,7.209215188844751,2.4376168287193924,4.461478129686782,4.768792966213051,-0.5586159675107254,7.300000000000001,-0.09582281889584277,1.060862541676718,-0.015367111156103563,-0.01217911328914778,-0.022232214099600967,0.024910489311385287,-0.1017936746439485,-0.10058262501559827,-0.14745832546300974,-0.22657799924804767,0.29567599628408076,-0.4568222928667769,-0.346422353669567,-0.2568680924639306,0.08058505121839055,0.17867565980432332,unstable recovery
2026-07-16 12:53:00,-4.130000000000001,,,44.605000000000004,49.285,50.0,1.4645,0.3275,-11.525,-7.5,-6.055000000000001,5.405,81.0,82.0,2.75385,400.0,0.4,157.0,7.330500000000001,2.9621000000000004,2.4743471359405813,4.575850000000001,4.664999999999996,frost_cycle_000011,2026-07-16,83.0,False,-11.951204244196191,-7.657311623427035,-4.953603515990016,7.195995047087179,2.435369137645485,4.450500977634136,4.76225111805185,-0.42620424419619063,7.395,-0.1573116234270353,1.1013964840099844,-0.01869164056293604,-0.016004965199148513,-0.028165148821627684,0.02042124945558066,0.13241172331453477,-0.026593963508874552,-0.10135785908291624,-0.32739131658146664,0.2243932412881757,-0.5586159675107254,-0.4568222928667769,-0.346422353669567,-0.2568680924639306,0.08058505121839055,renewed degradation
2026-07-16 12:54:00,-4.24388888888889,,,44.60000000000001,49.273333333333326,50.0,1.4635,0.32199999999999995,-12.02,-7.5794444444444435,-6.351666666666666,5.64111111111111,82.0,83.0,2.7643000000000004,400.0,0.4,157.0,7.2905,2.9728000000000003,2.427396578343884,4.492638888888889,4.673333333333325,frost_cycle_000011,2026-07-16,84.0,False,-12.195677671323118,-7.839834542606966,-5.084702610893249,7.232458794698555,2.4090910462898902,4.445586877223617,4.841449455000742,-0.1756776713231183,7.77611111111111,-0.2603900981625227,1.2669640557734168,-0.008025100031539667,-0.007598522306653699,-0.010583982039882533,0.03472433683961518,0.25052657287307234,0.0937148738478862,0.016238084228162464,-0.3701017703383848,0.13956278156639584,-0.42620424419619063,-0.5586159675107254,-0.4568222928667769,-0.346422353669567,-0.2568680924639306,renewed degradation
2026-07-16 12:55:00,-4.34,,,44.650000000000006,49.41,50.0,1.4625,0.31999999999999995,-12.2,-7.8,-5.959999999999999,6.235,83.0,84.0,2.8432,400.0,0.4,157.0,7.245,3.0552,2.3722316865417374,4.40355,4.7699999999999925,frost_cycle_000011,2026-07-16,85.0,False,-12.418853059101197,-8.001383596260798,-5.203024509279485,7.274457743253736,2.382172468599462,4.442691712568547,4.922995979967519,-0.2188530591011979,7.859999999999999,-0.20138359626079794,0.7569754907205137,0.004049476166255062,0.00417299007051708,0.008810359822585379,0.03107781939901888,-0.04317538777807961,0.11325430280317583,0.025513858913673814,-0.363765931444596,0.14642561231680312,-0.1756776713231183,-0.42620424419619063,-0.5586159675107254,-0.4568222928667769,-0.346422353669567,renewed degradation
2026-07-16 12:56:00,-4.505,,,44.7,49.510000000000005,50.0,1.4675,0.31999999999999995,-12.2,-7.900000000000001,-5.885,6.335000000000001,83.0,84.0,2.8326000000000002,400.0,0.4,157.0,7.259500000000001,3.0456000000000003,2.3835243199208858,4.426800000000001,4.810000000000002,frost_cycle_000011,2026-07-16,86.0,False,-12.533223611057679,-8.102183706703666,-5.287925740358485,7.25967858104887,2.3790097647284494,4.429224265420613,4.887275975188947,-0.3332236110576794,7.694999999999999,-0.20218370670366514,0.5970742596415146,2.4599029678218365e-05,-0.0018976614805747971,0.0005473340872663712,0.01581166596305361,-0.11437055195648149,0.030993544379503746,0.0247197363618195,-0.3615661410092814,0.14683684747949094,-0.2188530591011979,-0.1756776713231183,-0.42620424419619063,-0.5586159675107254,-0.4568222928667769,renewed degradation
2026-07-16 12:57:00,-4.68,,,44.7,49.5,50.0,1.4660000000000002,0.31399999999999995,-12.8,-7.960000000000001,-6.3149999999999995,6.569999999999999,83.0,84.0,2.81935,400.0,0.4,157.0,7.1375,3.031127777777778,2.352810137636993,4.3165611111111115,4.799999999999997,frost_cycle_000011,2026-07-16,87.0,False,-12.659357411186054,-8.21370130517331,-5.399118149523991,7.24131681144396,2.376152591607774,4.414392116578805,4.874734975766083,0.14064258881394665,8.120000000000001,-0.25370130517330836,0.9158818504760085,0.014336731032108863,0.009823634245217705,0.02216182950768608,0.015331084897459712,0.47386619987162604,0.10544008671235498,0.1398517112649344,-0.2619886607291608,0.24143368665491222,-0.3332236110576794,-0.2188530591011979,-0.1756776713231183,-0.42620424419619063,-0.5586159675107254,renewed degradation
2026-07-16 12:58:00,-4.799999999999999,,,44.7,49.49,50.0,1.4634999999999998,0.3115555555555556,-13.044444444444444,-8.0,-7.554999999999999,5.540555555555556,83.0,84.0,2.8171999999999997,400.0,0.4,157.0,7.0115,3.0294499999999998,2.31581772493366,4.195749999999999,4.789999999999999,frost_cycle_000011,2026-07-16,88.0,False,-12.745140139011657,-8.289177286952587,-5.479538863340704,7.228906171864901,2.3741086584149844,4.40420992827776,4.871720455511444,0.29930430543278774,8.244444444444445,-0.2891772869525866,2.075461136659295,0.030074559925961197,0.024552765634678675,0.04733196910967363,0.01677445499135599,0.1586617166188411,0.17271912151132854,0.14510170992579569,-0.11900194857190864,0.2813687832265906,0.14064258881394665,-0.3332236110576794,-0.2188530591011979,-0.1756776713231183,-0.42620424419619063,renewed degradation
2026-07-16 12:59:00,-4.9,,,44.7,49.5,50.0,1.4675,0.311,-13.1,-8.075,-8.355,4.715,83.0,84.0,2.8217,400.0,0.4,157.0,7.0575,3.0342000000000002,2.327521016582355,4.237694444444444,4.799999999999997,frost_cycle_000011,2026-07-16,89.0,False,-12.819557053349328,-8.356180247614535,-5.5292975116770755,7.217818606158555,2.372755675252957,4.395772613331613,4.846118174493008,0.2804429466506715,8.2,-0.28118024761453597,2.825702488322925,0.022211503905316232,0.019064187325473103,0.035961407195573614,0.00951651875427817,-0.018861358782116255,0.20455551923611695,0.09122412359475796,-0.0012274167640982843,0.27488175374124657,0.29930430543278774,0.14064258881394665,-0.3332236110576794,-0.2188530591011979,-0.1756776713231183,renewed degradation
2026-07-16 13:00:00,-5.0,,,44.69500000000001,49.4875,50.0,1.4665,0.31,-13.2,-8.287500000000001,-8.64611111111111,4.578888888888889,83.0,84.0,2.8114,400.0,0.4,157.0,7.009,3.0237499999999997,2.3168259305085215,4.1953,4.793749999999999,frost_cycle_000011,2026-07-16,90.0,False,-12.892329311850387,-8.420675635544473,-5.593415300565351,7.207011742115497,2.3711985937445808,4.3872493056564945,4.8394490517696225,0.30767068814961185,8.2,-0.13317563554447176,3.0526958105457602,0.02747487435858864,0.02293045524718973,0.04375162938860444,0.009443027766334766,0.02722774149894036,0.0556760331118884,0.10530474945016195,0.0793306431480234,0.2841997306480291,0.2804429466506715,0.29930430543278774,0.14064258881394665,-0.3332236110576794,-0.2188530591011979,renewed degradation
2026-07-16 13:01:00,-5.105,,,44.675,49.37,50.0,1.4631666666666665,0.31,-13.2,-8.38,-10.079999999999998,3.12,83.0,84.0,2.81175,411.0,0.4,158.0,7.044,3.027427777777778,2.3239468989253846,4.2311,4.699999999999999,frost_cycle_000011,2026-07-16,91.0,False,-12.744069195043476,-8.38279853488218,-5.7248208344310605,7.291490621129107,2.371671169704413,4.477661617841239,4.799990422190698,0.45593080495652316,8.094999999999999,-0.0027985348821797373,4.355179165568938,0.03394239038200708,0.020122633942114443,0.0550648170596042,0.020831379522849747,0.1482601168069113,0.05220883317457847,0.1578308832028405,0.19179462049097692,0.2759973619042108,0.30767068814961185,0.2804429466506715,0.29930430543278774,0.14064258881394665,-0.3332236110576794,renewed degradation
