model,camera_group,training_protocol,modality,regret_threshold,sample_retained_fraction,eligible_image_coverage,scope,balanced_accuracy,macro_f1,auroc,image_count,cycle_count,experiment_count
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260717,1.0,1.0,1.0,24,1,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260720,1.0,1.0,1.0,24,1,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260721,1.0,1.0,1.0,36,2,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260723,0.9791666666666667,0.9693617021276595,0.9984567901234568,108,6,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260724,0.9375,0.9374728614850196,0.9583333333333333,96,4,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260727,0.9333333333333333,0.9142857142857144,0.9592592592592593,96,5,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260728,0.8819444444444444,0.8858898398068905,0.9497974537037037,120,6,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260729,0.9131944444444444,0.9059762091317045,0.9583333333333334,120,6,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260730,0.8854166666666666,0.8657342657342657,0.9270833333333333,120,6,1
random_forest,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260731,0.8292682926829269,0.7570588235294118,0.9383468834688348,118,7,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,all_held_out_predictions,0.9003706789727812,0.8977240611569831,0.9472289877366149,886,45,11
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260715,0.9583333333333333,0.9582608695652174,0.9861111111111112,24,1,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260717,1.0,1.0,1.0,24,1,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260720,1.0,1.0,1.0,24,1,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260721,1.0,1.0,1.0,36,2,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260723,0.8194444444444444,0.8416422287390029,0.970679012345679,108,6,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260724,0.8333333333333333,0.8321678321678322,0.9483506944444444,96,4,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260727,0.925,0.9039039039039038,0.9467592592592593,96,5,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260728,0.9652777777777778,0.9572619132416839,0.9583333333333334,120,6,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260729,0.9375,0.9238095238095239,0.935474537037037,120,6,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260730,0.8888888888888888,0.8660714285714286,0.8544560185185185,120,6,1
rbf_svm,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260731,0.8028455284552845,0.8195231668915879,0.9542682926829269,118,7,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,all_held_out_predictions,0.9029985471948041,0.8914215686274509,0.92126276545742,886,45,11
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260715,0.9583333333333333,0.9582608695652174,0.9791666666666666,24,1,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260717,1.0,1.0,1.0,24,1,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260720,1.0,1.0,1.0,24,1,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260721,0.9583333333333333,0.9680567879325643,1.0,36,2,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260723,0.9722222222222222,0.9593984962406015,0.9934413580246914,108,6,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260724,0.9583333333333333,0.9582608695652174,0.9691840277777778,96,4,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260727,0.9194444444444445,0.9032149658339867,0.9111111111111112,96,5,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260728,0.8819444444444444,0.8858898398068905,0.9490740740740741,120,6,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260729,0.9340277777777777,0.9234639642831833,0.9670138888888888,120,6,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260730,0.8611111111111112,0.8546905050217252,0.9331597222222221,120,6,1
hist_gradient_boosting,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260731,0.7726964769647696,0.6917271407837445,0.7217140921409215,118,7,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,all_held_out_predictions,0.9061338289962826,0.8848425184184281,0.9020691791650643,886,45,11
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260715,1.0,1.0,1.0,24,1,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260717,1.0,1.0,1.0,24,1,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260720,1.0,1.0,1.0,24,1,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260721,1.0,1.0,1.0,36,2,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260723,0.8819444444444444,0.8375652481642042,0.9814814814814815,108,6,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260724,0.9166666666666667,0.916083916083916,0.993923611111111,96,4,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260727,0.9333333333333333,0.9142857142857144,0.9569444444444445,96,5,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260728,0.9652777777777778,0.9572619132416839,0.9644097222222222,120,6,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260729,0.9375,0.9238095238095239,0.921875,120,6,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260730,0.8819444444444444,0.8578496272036792,0.9137731481481481,120,6,1
mlp,left_close,single_view,rgb,0.01,1.0,0.6525923626203043,exp_20260731,0.774390243902439,0.6846059380192155,0.682249322493225,118,7,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,all_held_out_predictions,0.9480440815455224,0.9363622726175801,0.957172590457893,887,45,11
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260715,1.0,1.0,1.0,24,1,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260717,0.9583333333333333,0.9582608695652174,1.0,24,1,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260720,1.0,1.0,1.0,24,1,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260721,1.0,1.0,1.0,36,2,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260723,0.9652777777777778,0.9588884659307195,0.9965277777777777,108,6,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260724,1.0,1.0,1.0,95,4,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260727,0.9333333333333333,0.9142857142857144,0.9694444444444444,96,5,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260728,0.9652777777777778,0.9572619132416839,0.9673032407407408,120,6,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260729,0.9375,0.9238095238095239,0.9259259259259258,120,6,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260730,0.8888888888888888,0.8660714285714286,0.9079861111111112,120,6,1
logistic,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260731,0.9285714285714286,0.8901098901098901,0.9156746031746033,120,7,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,all_held_out_predictions,0.945162237165119,0.9339989269391789,0.9607295335681503,887,45,11
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260715,1.0,1.0,1.0,24,1,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260717,0.9166666666666667,0.916083916083916,1.0,24,1,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260720,1.0,1.0,1.0,24,1,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260721,1.0,1.0,1.0,36,2,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260723,0.9791666666666667,0.9693617021276595,0.9953703703703703,108,6,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260724,1.0,1.0,1.0,95,4,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260727,0.9333333333333333,0.9142857142857144,0.9356481481481481,96,5,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260728,0.9652777777777778,0.9572619132416839,0.9696180555555555,120,6,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260729,0.9375,0.9238095238095239,0.9578993055555556,120,6,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260730,0.8888888888888888,0.8660714285714286,0.91796875,120,6,1
random_forest,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260731,0.9007936507936507,0.8703303488731089,0.9260912698412699,120,7,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,all_held_out_predictions,0.9490740740740741,0.9364551108795467,0.9492154979186679,887,45,11
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260715,1.0,1.0,1.0,24,1,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260717,1.0,1.0,1.0,24,1,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260720,1.0,1.0,1.0,24,1,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260721,1.0,1.0,1.0,36,2,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260723,0.9791666666666667,0.9693617021276595,0.9953703703703705,108,6,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260724,1.0,1.0,1.0,95,4,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260727,0.925,0.9039039039039038,0.9541666666666667,96,5,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260728,0.9652777777777778,0.9572619132416839,0.9565972222222222,120,6,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260729,0.9375,0.9238095238095239,0.9253472222222222,120,6,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260730,0.8888888888888888,0.8660714285714286,0.8544560185185185,120,6,1
rbf_svm,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260731,0.9226190476190477,0.8815939278937381,0.9523809523809524,120,7,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,all_held_out_predictions,0.9339417227025296,0.926585291834008,0.9673871277617675,887,45,11
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260715,1.0,1.0,1.0,24,1,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260717,1.0,1.0,1.0,24,1,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260720,1.0,1.0,1.0,24,1,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260721,1.0,1.0,1.0,36,2,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260723,0.9791666666666667,0.9693617021276595,0.9949845679012346,108,6,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260724,0.9680851063829787,0.9683649683649684,1.0,95,4,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260727,0.8861111111111111,0.8796581196581197,0.9194444444444445,96,5,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260728,0.9513888888888888,0.9482609945386605,0.9803240740740741,120,6,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260729,0.9340277777777777,0.9234639642831833,0.9655671296296297,120,6,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260730,0.875,0.8571328524406472,0.9334490740740741,120,6,1
hist_gradient_boosting,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260731,0.8928571428571428,0.8687499999999999,0.9315476190476191,120,7,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,all_held_out_predictions,0.9430035222542427,0.9296226780764634,0.9555181983135873,887,45,11
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260715,1.0,1.0,1.0,24,1,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260717,1.0,1.0,1.0,24,1,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260720,1.0,1.0,1.0,24,1,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260721,1.0,1.0,1.0,36,2,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260723,0.9444444444444444,0.9205882352941177,1.0,108,6,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260724,1.0,1.0,1.0,95,4,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260727,0.9333333333333333,0.9142857142857144,0.962037037037037,96,5,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260728,0.9548611111111112,0.9485714285714286,0.9684606481481481,120,6,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260729,0.9305555555555556,0.9155167558434244,0.9418402777777777,120,6,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260730,0.8888888888888888,0.8660714285714286,0.9111689814814815,120,6,1
mlp,front,single_view,rgb,0.01,1.0,0.6626226395189366,exp_20260731,0.9226190476190477,0.8815939278937381,0.8958333333333334,120,7,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,all_held_out_predictions,0.912317620650954,0.9024903863761216,0.953078236064347,852,44,10
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260717,0.625,0.5636363636363637,1.0,24,1,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260720,0.5,0.3333333333333333,0.951388888888889,24,1,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260721,1.0,1.0,1.0,36,2,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260723,0.9583333333333333,0.939799331103679,1.0,108,6,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260724,1.0,1.0,1.0,84,4,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260727,0.925,0.9039039039039038,0.9657407407407407,96,5,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260728,0.9652777777777778,0.9572619132416839,0.9508101851851852,120,6,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260729,0.9444444444444444,0.9321266968325792,0.9539930555555556,120,6,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260730,0.84375,0.8310335116868488,0.9337384259259259,120,6,1
logistic,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260731,0.9107142857142857,0.894829097283085,0.9434523809523809,120,7,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,all_held_out_predictions,0.9289071268237935,0.920506758648012,0.9600928264122708,852,44,10
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260717,0.6666666666666666,0.625,0.8715277777777779,24,1,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260720,0.8333333333333333,0.8285714285714285,0.954861111111111,24,1,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260721,1.0,1.0,1.0,36,2,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260723,0.9583333333333333,0.9583333333333333,0.9934413580246914,108,6,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260724,1.0,1.0,1.0,84,4,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260727,0.9333333333333333,0.9142857142857144,0.936574074074074,96,5,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260728,0.9652777777777778,0.9572619132416839,0.9448784722222223,120,6,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260729,0.9444444444444444,0.9321266968325792,0.962962962962963,120,6,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260730,0.8402777777777778,0.8366645175155814,0.9464699074074074,120,6,1
random_forest,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260731,0.9305555555555556,0.9139510795952513,0.9664351851851851,120,7,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,all_held_out_predictions,0.9023569023569024,0.8927394250137337,0.9567141320613542,852,44,10
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260717,0.2916666666666667,0.2804232804232804,0.20138888888888887,24,1,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260720,0.5,0.3333333333333333,0.1736111111111111,24,1,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260721,0.9791666666666667,0.9693617021276595,1.0,36,2,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260723,0.9722222222222222,0.9593984962406015,0.9988425925925927,108,6,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260724,1.0,1.0,1.0,84,4,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260727,0.925,0.9039039039039038,0.950462962962963,96,5,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260728,0.9652777777777778,0.9572619132416839,0.9525462962962963,120,6,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260729,0.9375,0.9238095238095239,0.9490740740740741,120,6,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260730,0.8680555555555556,0.848951048951049,0.9401041666666667,120,6,1
rbf_svm,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260731,0.8988095238095237,0.8773488481798883,0.9692460317460319,120,7,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,all_held_out_predictions,0.9044612794612794,0.8991541326250758,0.9617237186681631,852,44,10
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260717,0.6666666666666666,0.625,1.0,24,1,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260720,0.75,0.7333333333333334,1.0,24,1,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260721,0.9791666666666667,0.9693617021276595,0.9965277777777778,36,2,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260723,0.9791666666666667,0.9693617021276595,0.9988425925925927,108,6,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260724,1.0,1.0,1.0,84,4,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260727,0.9333333333333333,0.9142857142857144,0.9481481481481482,96,5,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260728,0.9340277777777778,0.9310146593848807,0.9456018518518519,120,6,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260729,0.9236111111111112,0.9147485080988917,0.9563078703703703,120,6,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260730,0.8229166666666667,0.819471308833011,0.9401041666666666,120,6,1
hist_gradient_boosting,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260731,0.8194444444444444,0.8271039918637173,0.9305555555555556,120,7,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,all_held_out_predictions,0.9072671156004489,0.8904418528739725,0.953376356154134,852,44,10
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260717,0.5,0.3333333333333333,1.0,24,1,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260720,0.9583333333333333,0.9582608695652174,1.0,24,1,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260721,0.9583333333333333,0.939799331103679,1.0,36,2,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260723,0.9236111111111112,0.8923815563003895,1.0,108,6,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260724,0.9895833333333333,0.98788752703677,1.0,84,4,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260727,0.875,0.8423645320197044,0.9810185185185185,96,5,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260728,0.9652777777777778,0.9572619132416839,0.9522569444444444,120,6,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260729,0.9340277777777777,0.9234639642831833,0.9655671296296295,120,6,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260730,0.8125,0.8044079087236907,0.9369212962962963,120,6,1
mlp,extreme,single_view,rgb,0.01,1.0,0.6543440105309346,exp_20260731,0.9206349206349207,0.8888545847483791,0.9388227513227514,120,7,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,all_held_out_predictions,0.9210887611749681,0.9104183568172743,0.953639846743295,1776,45,11
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260715,0.9791666666666667,0.9791576204950065,1.0,48,1,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260717,0.625,0.6190476190476191,0.7586805555555556,48,1,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260720,0.9791666666666667,0.9791576204950065,1.0,48,1,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260721,1.0,1.0,1.0,72,2,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260723,0.9548611111111112,0.9349623624782861,0.9943094135802469,216,6,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260724,0.9114583333333333,0.9110505518463006,0.9862196180555556,192,4,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260727,0.9291666666666667,0.9090883770158482,0.9493055555555556,192,5,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260728,0.9652777777777778,0.9572619132416839,0.9610821759259259,240,6,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260729,0.9375,0.9238095238095239,0.9274450231481481,240,6,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260730,0.8802083333333334,0.8577008928571428,0.9081307870370371,240,6,1
logistic,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260731,0.9226190476190477,0.8815939278937381,0.9290674603174603,240,7,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,all_held_out_predictions,0.9289112388250319,0.9204843775684846,0.9598831949765858,1776,45,11
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260715,0.9166666666666667,0.916083916083916,1.0,48,1,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260717,0.9375,0.9372549019607843,1.0,48,1,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260720,1.0,1.0,1.0,48,1,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260721,1.0,1.0,1.0,72,2,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260723,0.9513888888888888,0.9345988121579132,0.982445987654321,216,6,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260724,0.9479166666666666,0.9478657543173672,0.9932725694444444,192,4,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260727,0.9333333333333333,0.9142857142857144,0.969212962962963,192,5,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260728,0.9652777777777778,0.9572619132416839,0.9615885416666667,240,6,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260729,0.9149305555555556,0.9062233589087809,0.9463975694444444,240,6,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260730,0.8732638888888888,0.8532469120704416,0.9117476851851852,240,6,1
random_forest,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260731,0.9047619047619048,0.886039886039886,0.9546957671957672,240,7,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,all_held_out_predictions,0.9311462324393359,0.9187155013332857,0.9413473818646233,1776,45,11
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260715,1.0,1.0,1.0,48,1,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260717,0.9583333333333333,0.9582608695652174,1.0,48,1,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260720,1.0,1.0,1.0,48,1,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260721,1.0,1.0,1.0,72,2,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260723,0.9375,0.919732441471572,0.9822530864197531,216,6,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260724,0.9270833333333333,0.926884996191927,0.9906684027777778,192,4,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260727,0.9208333333333334,0.8987313660716765,0.9314814814814816,192,5,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260728,0.9652777777777778,0.9572619132416839,0.9589120370370371,240,6,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260729,0.9340277777777778,0.919660318187424,0.9119646990740741,240,6,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260730,0.8819444444444444,0.8578496272036792,0.8510561342592593,240,6,1
rbf_svm,top_pair,pooled_views,rgb,0.01,1.0,0.6562160484246469,exp_20260731,0.9196428571428572,0.8773633111905978,0.9270833333333333,240,7,1
