camera_group,representation,model,held_out_experiment,repeat,training_experiment_count,training_cycle_count,training_image_count,test_image_count,fit_predict_seconds,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret
top,handcrafted,random_forest,exp_20260731,2,2,6,132,120,0.1755238749901764,0.8035714285714286,0.8206593406593407,0.9598214285714286,0.003980478451851384
top,handcrafted,rbf_svm,exp_20260731,2,2,6,132,120,0.004998125019483268,0.8670634920634921,0.8699891657638137,0.957010582010582,0.0020610550397309416
top,handcrafted,hist_gradient_boosting,exp_20260731,2,2,6,132,120,0.4327769170049578,0.7876984126984128,0.8131697041853649,0.7979497354497354,0.004640768953616004
top,handcrafted,mlp,exp_20260731,2,2,6,132,120,0.02962345801643096,0.8869047619047619,0.8318460063426506,0.9623015873015873,0.0020048658128859354
top,handcrafted,logistic,exp_20260731,2,4,8,180,120,0.012215791997732595,0.9047619047619048,0.886039886039886,0.9626322751322751,0.0013180887188778113
top,handcrafted,random_forest,exp_20260731,2,4,8,180,120,0.1968507910205517,0.7976190476190477,0.8119122257053292,0.9560185185185185,0.003904876733022612
top,handcrafted,rbf_svm,exp_20260731,2,4,8,180,120,0.007032083987724036,0.875,0.8720367484209663,0.9649470899470899,0.0019366849657403806
top,handcrafted,hist_gradient_boosting,exp_20260731,2,4,8,180,120,0.5034325000015087,0.7738095238095238,0.8,0.94510582010582,0.005001652160270084
top,handcrafted,mlp,exp_20260731,2,4,8,180,120,0.02857625001342967,0.9107142857142857,0.8647734956051386,0.968915343915344,0.0014937465720891176
top,handcrafted,logistic,exp_20260731,2,6,20,408,120,0.012477290991228074,0.876984126984127,0.865211810012837,0.951058201058201,0.0017010699111541525
top,handcrafted,random_forest,exp_20260731,2,6,20,408,120,0.1849742500053253,0.8611111111111112,0.8611111111111112,0.9588293650793651,0.0024632911075819107
top,handcrafted,rbf_svm,exp_20260731,2,6,20,408,120,0.006338166014757007,0.8988095238095237,0.8773488481798883,0.960978835978836,0.0015557908728286865
top,handcrafted,hist_gradient_boosting,exp_20260731,2,6,20,408,120,2.318626124993898,0.8035714285714286,0.8206593406593407,0.9500661375661377,0.003658685266004919
top,handcrafted,mlp,exp_20260731,2,6,20,408,120,0.06187783300993033,0.9166666666666667,0.8731501057082452,0.968584656084656,0.0013338400916020061
top,handcrafted,logistic,exp_20260731,2,8,26,528,120,0.013306208013091236,0.8432539682539683,0.8351515151515152,0.9490740740740742,0.002398648488883705
top,handcrafted,random_forest,exp_20260731,2,8,26,528,120,0.2030025830026716,0.8412698412698413,0.8412698412698413,0.9591600529100528,0.0027855787094855397
top,handcrafted,rbf_svm,exp_20260731,2,8,26,528,120,0.007648041995707899,0.876984126984127,0.865211810012837,0.9414682539682541,0.0017535567674936024
top,handcrafted,hist_gradient_boosting,exp_20260731,2,8,26,528,120,2.833156249980675,0.7777777777777777,0.7910135841170325,0.9371693121693123,0.0042451290054960214
top,handcrafted,mlp,exp_20260731,2,8,26,528,120,0.09141158399870619,0.8829365079365079,0.873939393939394,0.9659391534391534,0.001681164604533875
top_close,handcrafted,logistic,exp_20260715,0,2,7,132,24,0.01088620800874196,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,0,2,7,132,24,0.15272920799907297,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260715,0,2,7,132,24,0.004767583013745025,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,0,2,7,132,24,0.3189970000239555,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,0,2,7,132,24,0.023619084007805213,0.8333333333333333,0.8285714285714285,0.9652777777777778,0.019938331445225842
top_close,handcrafted,logistic,exp_20260715,0,4,19,360,24,0.012645000009797513,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,0,4,19,360,24,0.19070508299046196,0.5416666666666666,0.4197802197802198,1.0,0.022076738797691096
top_close,handcrafted,rbf_svm,exp_20260715,0,4,19,360,24,0.0064070000080391765,0.875,0.873015873015873,1.0,0.007591818533339924
top_close,handcrafted,hist_gradient_boosting,exp_20260715,0,4,19,360,24,1.8021799159760121,0.75,0.7333333333333334,1.0,0.013717598527885129
top_close,handcrafted,mlp,exp_20260715,0,4,19,360,24,0.07178295898484066,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,0,6,32,600,24,0.011865417007356882,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,0,6,32,600,24,0.18966729199746624,0.5,0.3333333333333333,1.0,0.02249851105037694
top_close,handcrafted,rbf_svm,exp_20260715,0,6,32,600,24,0.009516833000816405,0.8333333333333333,0.8285714285714285,1.0,0.009175162549930213
top_close,handcrafted,hist_gradient_boosting,exp_20260715,0,6,32,600,24,2.4011703330033924,0.5416666666666666,0.4197802197802198,1.0,0.022076738797691096
top_close,handcrafted,mlp,exp_20260715,0,6,32,600,24,0.08361262499238364,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,0,8,37,720,24,0.014760666992515326,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,0,8,37,720,24,0.20354587500332855,0.7083333333333334,0.6812144212523719,1.0,0.013568273328702451
top_close,handcrafted,rbf_svm,exp_20260715,0,8,37,720,24,0.008576207997975871,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,0,8,37,720,24,3.661223750008503,0.8333333333333333,0.8285714285714285,1.0,0.007291684853130114
top_close,handcrafted,mlp,exp_20260715,0,8,37,720,24,0.12194308298057877,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,0,10,44,864,24,0.01514200001838617,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,0,10,44,864,24,0.17880141700152308,0.75,0.7333333333333334,1.0,0.013717598527885129
top_close,handcrafted,rbf_svm,exp_20260715,0,10,44,864,24,0.009421750000910833,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,0,10,44,864,24,4.0203960000071675,0.7916666666666667,0.7822141560798548,1.0,0.008023866262858573
top_close,handcrafted,mlp,exp_20260715,0,10,44,864,24,0.08973666600650176,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,1,2,5,120,24,0.010479041986400262,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,1,2,5,120,24,0.1949604580004234,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260715,1,2,5,120,24,0.006461250013671815,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,1,2,5,120,24,0.5896521669928916,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,1,2,5,120,24,0.03837174997897819,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,1,4,17,348,24,0.01090954098617658,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,1,4,17,348,24,0.20940116699784994,0.6666666666666666,0.625,1.0,0.015285894398588436
top_close,handcrafted,rbf_svm,exp_20260715,1,4,17,348,24,0.006525459000840783,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,1,4,17,348,24,2.174023125000531,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,1,4,17,348,24,0.10358654201263562,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,1,6,29,564,24,0.014718999998876825,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,1,6,29,564,24,0.1860459999879822,0.5833333333333334,0.4957983193277311,1.0,0.020029327330195048
top_close,handcrafted,rbf_svm,exp_20260715,1,6,29,564,24,0.007500541978515685,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,1,6,29,564,24,3.0258194589987397,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,1,6,29,564,24,0.12608091699075885,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,1,8,32,624,24,0.014334708015667275,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,1,8,32,624,24,0.17334716700133868,0.8333333333333333,0.8285714285714285,1.0,0.007515278465701315
top_close,handcrafted,rbf_svm,exp_20260715,1,8,32,624,24,0.007232416013721377,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,1,8,32,624,24,3.1259549999958836,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,1,8,32,624,24,0.10509349999483675,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,2,2,8,144,24,0.01311262501985766,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,2,2,8,144,24,0.17792499999632128,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260715,2,2,8,144,24,0.00785995801561512,0.7083333333333334,0.6812144212523719,0.9027777777777778,0.01649502134707098
top_close,handcrafted,hist_gradient_boosting,exp_20260715,2,2,8,144,24,0.52383458300028,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,2,2,8,144,24,0.023550334008177742,0.9166666666666667,0.916083916083916,1.0,0.009880287263212858
top_close,handcrafted,logistic,exp_20260715,2,4,16,288,24,0.010412625008029863,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,2,4,16,288,24,0.19259595801122487,0.5416666666666666,0.4197802197802198,1.0,0.022076738797691096
top_close,handcrafted,rbf_svm,exp_20260715,2,4,16,288,24,0.0053107080166228116,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,2,4,16,288,24,1.564687791018514,0.7916666666666667,0.7822141560798548,1.0,0.007420208785693334
top_close,handcrafted,mlp,exp_20260715,2,4,16,288,24,0.05106487500597723,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,2,6,21,408,24,0.013187583012040704,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,2,6,21,408,24,0.189057125011459,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260715,2,6,21,408,24,0.006466457998612896,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,2,6,21,408,24,2.463609375001397,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,2,6,21,408,24,0.07088945902069099,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260715,2,8,32,624,24,0.014310083002783358,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260715,2,8,32,624,24,0.20459541599848308,0.8333333333333333,0.8285714285714285,1.0,0.007515278465701315
top_close,handcrafted,rbf_svm,exp_20260715,2,8,32,624,24,0.007671415980439633,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260715,2,8,32,624,24,2.9730517079879064,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260715,2,8,32,624,24,0.09513933301786892,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260717,0,2,11,216,24,0.011004542000591755,0.5,0.3333333333333333,0.9444444444444444,0.023002229936077225
top_close,handcrafted,random_forest,exp_20260717,0,2,11,216,24,0.16490583401173353,0.5,0.3333333333333333,0.020833333333333343,0.023002229936077225
top_close,handcrafted,rbf_svm,exp_20260717,0,2,11,216,24,0.005271291011013091,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,0,2,11,216,24,0.5650124170060735,0.4166666666666667,0.29411764705882354,0.0625,0.030728846013347435
top_close,handcrafted,mlp,exp_20260717,0,2,11,216,24,0.04145241601509042,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,0,4,13,264,24,0.011202541994862258,0.5,0.3333333333333333,0.0,0.023002229936077225
top_close,handcrafted,random_forest,exp_20260717,0,4,13,264,24,0.18809983399114572,0.5,0.3333333333333333,0.96875,0.023002229936077225
top_close,handcrafted,rbf_svm,exp_20260717,0,4,13,264,24,0.005545166990486905,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,0,4,13,264,24,1.503385582996998,0.5,0.3333333333333333,0.1388888888888889,0.023002229936077225
top_close,handcrafted,mlp,exp_20260717,0,4,13,264,24,0.050377832987578586,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,0,6,25,492,24,0.01297912499285303,0.5,0.3333333333333333,0.06944444444444446,0.039759992458746195
top_close,handcrafted,random_forest,exp_20260717,0,6,25,492,24,0.18210866700974293,0.9166666666666667,0.916083916083916,0.982638888888889,0.001143609701197711
top_close,handcrafted,rbf_svm,exp_20260717,0,6,25,492,24,0.006268958008149639,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,0,6,25,492,24,2.6200872079934925,0.75,0.7333333333333334,0.9999999999999999,0.008423701704975717
top_close,handcrafted,mlp,exp_20260717,0,6,25,492,24,0.11442370899021626,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,0,8,31,624,24,0.013123541983077303,0.0,0.0,0.0,0.06276222239482342
top_close,handcrafted,random_forest,exp_20260717,0,8,31,624,24,0.17521170800318941,0.7083333333333334,0.6812144212523719,0.5625,0.010776507399733086
top_close,handcrafted,rbf_svm,exp_20260717,0,8,31,624,24,0.006621250009629875,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,0,8,31,624,24,3.171647834009491,0.7916666666666667,0.7822141560798548,0.9305555555555555,0.005399109669268103
top_close,handcrafted,mlp,exp_20260717,0,8,31,624,24,0.0805372089962475,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,0,10,44,864,24,0.015294874989194795,0.5,0.3333333333333333,0.9791666666666667,0.039759992458746195
top_close,handcrafted,random_forest,exp_20260717,0,10,44,864,24,0.18862295799772255,0.7916666666666667,0.7822141560798548,1.0,0.005399109669268103
top_close,handcrafted,rbf_svm,exp_20260717,0,10,44,864,24,0.011511834018165246,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,0,10,44,864,24,4.216476624977076,0.7083333333333334,0.6812144212523719,1.0,0.010776507399733086
top_close,handcrafted,mlp,exp_20260717,0,10,44,864,24,0.08176058399840258,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,1,2,8,144,24,0.012212667003041133,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,random_forest,exp_20260717,1,2,8,144,24,0.16664850001689047,0.5,0.3333333333333333,1.0,0.023002229936077225
top_close,handcrafted,rbf_svm,exp_20260717,1,2,8,144,24,0.00471970799844712,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,1,2,8,144,24,0.46476237499155104,0.5,0.3333333333333333,0.0,0.039759992458746195
top_close,handcrafted,mlp,exp_20260717,1,2,8,144,24,0.02857220798614435,0.7916666666666667,0.7822141560798548,1.0,0.005399109669268103
top_close,handcrafted,logistic,exp_20260717,1,4,15,288,24,0.011042583995731547,0.5,0.3333333333333333,0.0,0.023002229936077225
top_close,handcrafted,random_forest,exp_20260717,1,4,15,288,24,0.18414620801922865,0.5,0.3333333333333333,1.0,0.023002229936077225
top_close,handcrafted,rbf_svm,exp_20260717,1,4,15,288,24,0.005590541986748576,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,1,4,15,288,24,1.5785116249753628,0.5,0.3333333333333333,0.375,0.023002229936077225
top_close,handcrafted,mlp,exp_20260717,1,4,15,288,24,0.04112858299049549,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,1,6,25,492,24,0.012923750007757917,0.4166666666666667,0.29411764705882354,0.0,0.037827879373404275
top_close,handcrafted,random_forest,exp_20260717,1,6,25,492,24,0.19306862499797717,0.7083333333333334,0.6812144212523719,0.4305555555555555,0.010776507399733086
top_close,handcrafted,rbf_svm,exp_20260717,1,6,25,492,24,0.007616583985509351,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,1,6,25,492,24,2.743625792005332,0.7083333333333334,0.6812144212523719,1.0,0.010776507399733086
top_close,handcrafted,mlp,exp_20260717,1,6,25,492,24,0.08413183299126104,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,1,8,32,624,24,0.013002749998122454,0.16666666666666666,0.14285714285714285,0.0,0.05942115960511481
top_close,handcrafted,random_forest,exp_20260717,1,8,32,624,24,0.199942250008462,0.7083333333333334,0.6812144212523719,0.9375,0.010776507399733086
top_close,handcrafted,rbf_svm,exp_20260717,1,8,32,624,24,0.0071106660179793835,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,1,8,32,624,24,3.3878654169966467,0.7083333333333334,0.6812144212523719,0.7638888888888888,0.010776507399733086
top_close,handcrafted,mlp,exp_20260717,1,8,32,624,24,0.08838270898559131,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,2,2,7,132,24,0.011746292002499104,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,random_forest,exp_20260717,2,2,7,132,24,0.1610264999908395,0.5833333333333334,0.4957983193277311,1.0,0.021556525175321407
top_close,handcrafted,rbf_svm,exp_20260717,2,2,7,132,24,0.005741957982536405,0.5,0.3333333333333333,0.0,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,2,2,7,132,24,0.6374393749865703,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,mlp,exp_20260717,2,2,7,132,24,0.027176332980161533,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,2,4,12,252,24,0.01006841700291261,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,random_forest,exp_20260717,2,4,12,252,24,0.18751812502159737,0.5833333333333334,0.4957983193277311,0.42013888888888884,0.024934343021419152
top_close,handcrafted,rbf_svm,exp_20260717,2,4,12,252,24,0.005831582995597273,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,2,4,12,252,24,0.9769229590019677,0.5,0.3333333333333333,0.875,0.039759992458746195
top_close,handcrafted,mlp,exp_20260717,2,4,12,252,24,0.05843145900871605,0.5,0.3333333333333333,0.6666666666666667,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,2,6,24,492,24,0.011982500000158325,0.5,0.3333333333333333,1.0,0.039759992458746195
top_close,handcrafted,random_forest,exp_20260717,2,6,24,492,24,0.17694016700261272,0.7916666666666667,0.7822141560798548,0.986111111111111,0.0059034706563447885
top_close,handcrafted,rbf_svm,exp_20260717,2,6,24,492,24,0.006569041986949742,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,2,6,24,492,24,2.6388744169962592,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260717,2,6,24,492,24,0.16121337498771027,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260717,2,8,31,624,24,0.016382542002247646,0.0,0.0,0.0,0.06276222239482342
top_close,handcrafted,random_forest,exp_20260717,2,8,31,624,24,0.1487629589973949,0.7083333333333334,0.6812144212523719,0.5625,0.010776507399733086
top_close,handcrafted,rbf_svm,exp_20260717,2,8,31,624,24,0.007225999986985698,0.5,0.3333333333333333,0.5,0.023002229936077225
top_close,handcrafted,hist_gradient_boosting,exp_20260717,2,8,31,624,24,2.9076947499997914,0.7916666666666667,0.7822141560798548,0.9305555555555555,0.005399109669268103
top_close,handcrafted,mlp,exp_20260717,2,8,31,624,24,0.07956324997940101,0.5,0.3333333333333333,0.5,0.039759992458746195
top_close,handcrafted,logistic,exp_20260720,0,2,12,228,24,0.012158375000581145,0.9583333333333333,0.9582608695652174,1.0,0.005703963617443933
top_close,handcrafted,random_forest,exp_20260720,0,2,12,228,24,0.16379058398888446,1.0,1.0,0.9999999999999999,0.0
top_close,handcrafted,rbf_svm,exp_20260720,0,2,12,228,24,0.005087375000584871,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,0,2,12,228,24,0.6680906660039909,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,0,2,12,228,24,0.1530930000008084,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,0,4,17,348,24,0.012310916994465515,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,0,4,17,348,24,0.13483708299463615,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,0,4,17,348,24,0.00530608301050961,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,0,4,17,348,24,2.179817458993057,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,0,4,17,348,24,0.09019354099291377,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,0,6,28,564,24,0.014007207995746285,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,0,6,28,564,24,0.18746233300771564,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,0,6,28,564,24,0.006687000015517697,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,0,6,28,564,24,3.128390917001525,0.9583333333333333,0.9582608695652174,1.0,0.0013982072279158063
top_close,handcrafted,mlp,exp_20260720,0,6,28,564,24,0.1037672910024412,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,0,8,37,720,24,0.010715208016335964,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,0,8,37,720,24,0.19589516700943932,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,0,8,37,720,24,0.007553749979706481,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,0,8,37,720,24,3.899649250000948,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,0,8,37,720,24,0.09588629100471735,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,0,10,44,864,24,0.013515334023395553,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,0,10,44,864,24,0.20117212500190362,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,0,10,44,864,24,0.011024417006410658,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,0,10,44,864,24,5.192046875017695,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,0,10,44,864,24,0.07720900001004338,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,1,2,7,132,24,0.00918841699603945,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
top_close,handcrafted,random_forest,exp_20260720,1,2,7,132,24,0.18605433299671859,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,1,2,7,132,24,0.005019458010792732,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,1,2,7,132,24,0.4735109999892302,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
top_close,handcrafted,mlp,exp_20260720,1,2,7,132,24,0.0261060000048019,0.625,0.5636363636363637,0.5833333333333333,0.03671721924474416
top_close,handcrafted,logistic,exp_20260720,1,4,12,252,24,0.012374125013593584,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,1,4,12,252,24,0.193900250014849,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,1,4,12,252,24,0.006334583013085648,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,1,4,12,252,24,1.1613852079899516,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,1,4,12,252,24,0.06926904199644923,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,1,6,24,480,24,0.012717542005702853,0.9583333333333333,0.9582608695652174,1.0,0.005703963617443933
top_close,handcrafted,random_forest,exp_20260720,1,6,24,480,24,0.18583345800288953,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
top_close,handcrafted,rbf_svm,exp_20260720,1,6,24,480,24,0.005994457984343171,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,1,6,24,480,24,3.8310674160020426,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,1,6,24,480,24,0.06837720799376257,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,1,8,37,720,24,0.024396875000093132,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,1,8,37,720,24,0.20344658300746232,0.9583333333333333,0.9582608695652174,1.0,0.00043294883634766414
top_close,handcrafted,rbf_svm,exp_20260720,1,8,37,720,24,0.00933758297469467,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,1,8,37,720,24,3.8995552079868503,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,1,8,37,720,24,0.07390337501419708,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,2,2,8,156,24,0.010404166008811444,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,2,2,8,156,24,0.17310637500486337,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,2,2,8,156,24,0.006580165994819254,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,2,2,8,156,24,0.5735016660182737,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,2,2,8,156,24,0.034889458009274676,0.9583333333333333,0.9582608695652174,1.0,0.00042193647554989474
top_close,handcrafted,logistic,exp_20260720,2,4,10,204,24,0.012370500015094876,1.0,1.0,1.0,0.0
top_close,handcrafted,random_forest,exp_20260720,2,4,10,204,24,0.1816089999920223,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,2,4,10,204,24,0.006269208999583498,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,2,4,10,204,24,0.7872742500039749,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,2,4,10,204,24,0.08492683299118653,0.9583333333333333,0.9582608695652174,1.0,0.00042193647554989474
top_close,handcrafted,logistic,exp_20260720,2,6,20,408,24,0.013123375014401972,0.9583333333333333,0.9582608695652174,1.0,0.005703963617443933
top_close,handcrafted,random_forest,exp_20260720,2,6,20,408,24,0.15603691700380296,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,2,6,20,408,24,0.007310832996154204,1.0,1.0,1.0,0.0
top_close,handcrafted,hist_gradient_boosting,exp_20260720,2,6,20,408,24,2.815415666991612,1.0,1.0,1.0,0.0
top_close,handcrafted,mlp,exp_20260720,2,6,20,408,24,0.09535091699217446,1.0,1.0,1.0,0.0
top_close,handcrafted,logistic,exp_20260720,2,8,31,624,24,0.01428945900988765,0.9583333333333333,0.9582608695652174,1.0,0.005703963617443933
top_close,handcrafted,random_forest,exp_20260720,2,8,31,624,24,0.18960170799982734,1.0,1.0,1.0,0.0
top_close,handcrafted,rbf_svm,exp_20260720,2,8,31,624,24,0.008745875005843118,1.0,1.0,1.0,0.0
