cycle_name,cycle_stage,method,mode,n,metric_status,noise_ratio,noise_reduction,spike_ratio,spike_reduction,water_bias_kw,water_rmse_offset_kw,energy_error_pct,shortfall_area_error_pct,transient_retention,lag_seconds
frost_cycle_000018,frost_development,nearly_isotonic_offline,constrained,1062,available,9.066726539922491e-05,0.9999093327346008,0.8336077977568124,0.16639220224318763,-0.7981933774469434,0.5901268575160287,0.004394923599496316,0.13599036595958386,0.49848251028807855,0.0
frost_cycle_000018,frost_development,robust_monotone_offline,constrained,1062,available,0.0,1.0,0.1704115558219764,0.8295884441780236,-0.8063096925263817,0.6406160951550279,0.045231585239448924,0.05232337152744857,0.05007546033179306,-10.0
frost_cycle_000018,defrost_preparation,median_centered_60s,offline,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,ewma_tau30s,online,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,median30s_ewma30s,online,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,savgol_70s,offline,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,adaptive_offline,offline,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,wavelet_offline,offline,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,wavelet_monotonic_offline,constrained,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,nearly_isotonic_offline,constrained,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost_preparation,robust_monotone_offline,constrained,1,insufficient_data,,,,,-1.4916619800000124,0.0,,,,
frost_cycle_000018,defrost,median_centered_60s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,ewma_tau30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,median30s_ewma30s,online,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,savgol_70s,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,adaptive_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,wavelet_offline,offline,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,wavelet_monotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,nearly_isotonic_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000018,defrost,robust_monotone_offline,constrained,0,insufficient_data,,,,,,,,,,
frost_cycle_000019,recovery,median_centered_60s,offline,18,available,2.1654676258993333,-1.1654676258993333,0.0775625642783686,0.9224374357216314,2.1034626733333406,2.4721074563671053,1.892378298110459,4.840835787407094,0.1472402340661079,-30.0
frost_cycle_000019,recovery,ewma_tau30s,online,18,available,2.6281972456273133,-1.6281972456273133,0.3714821556976209,0.6285178443023791,2.416774386898733,3.595724676558789,11.02627770912847,42.28167989558463,0.6293778908074993,-40.0
frost_cycle_000019,recovery,median30s_ewma30s,online,18,available,2.415256480529028,-1.415256480529028,0.2769857073069976,0.7230142926930023,2.624747440087494,3.630865763905485,14.480563930737029,50.04981832277882,0.5821538536641356,-40.0
frost_cycle_000019,recovery,savgol_70s,offline,18,available,5.420178143199704,-4.420178143199704,0.5738417067203987,0.4261582932796013,1.9805631352380986,3.3186699337532426,0.6332331064393993,2.8880274589160875,0.8308066544663035,10.0
frost_cycle_000019,recovery,adaptive_offline,offline,18,available,0.372347982989589,0.627652017010411,0.026461214652290992,0.973538785347709,2.168432398272272,2.3738746173545366,0.4480077301462189,21.899268758124606,0.06806621312223139,-30.0
frost_cycle_000019,recovery,wavelet_offline,offline,18,available,2.293038862277518,-1.293038862277518,1.0377659123562133,-0.037765912356213294,2.036934394372317,3.447442021109096,0.013427650662488196,2.201783257628465,0.8686259580035471,0.0
frost_cycle_000019,recovery,wavelet_monotonic_offline,constrained,18,available,2.293038862277518,-1.293038862277518,1.0377659123562133,-0.037765912356213294,2.036934394372317,3.447442021109096,0.013427650662488196,2.201783257628465,0.8686259580035471,0.0
frost_cycle_000019,recovery,nearly_isotonic_offline,constrained,18,available,2.293038862277518,-1.293038862277518,1.0377659123562133,-0.037765912356213294,2.036934394372317,3.447442021109096,0.013427650662488196,2.201783257628465,0.8686259580035471,0.0
frost_cycle_000019,recovery,robust_monotone_offline,constrained,18,available,2.293038862277518,-1.293038862277518,1.0377659123562133,-0.037765912356213294,2.036934394372317,3.447442021109096,0.013427650662488196,2.201783257628465,0.8686259580035471,0.0
frost_cycle_000019,frost_development,median_centered_60s,offline,431,available,0.49315068493131686,0.5068493150686831,0.5332442748091587,0.4667557251908413,-0.5385564999999932,0.7718056802111029,0.012994502164244318,0.4058393303023101,0.4741666666666705,-10.0
frost_cycle_000019,frost_development,ewma_tau30s,online,431,available,1.174628557635154,-0.17462855763515406,0.3895284222569704,0.6104715777430296,-0.5342109169660709,0.7645409472569572,0.10795772405638036,3.1866366696988377,0.41417002176333634,10.0
frost_cycle_000019,frost_development,median30s_ewma30s,online,431,available,1.1002479958464924,-0.10024799584649235,0.38947524292458224,0.6105247570754178,-0.5309620421508869,0.7631037892818069,0.15744477899580409,4.136599271488998,0.36012469866194624,30.0
frost_cycle_000019,frost_development,savgol_70s,offline,431,available,1.315068493150446,-0.31506849315044594,0.6091639403853156,0.3908360596146844,-0.5309910261904669,0.7670683727819014,0.0015631374209108765,0.1975976669467647,0.5591732804232906,0.0
frost_cycle_000019,frost_development,adaptive_offline,offline,431,available,0.682618051658339,0.317381948341661,0.17737598938503019,0.8226240106149698,-0.5444566141045639,0.7817528839967179,0.04605040409170989,3.1630819199605478,0.22472542221421424,-10.0
frost_cycle_000019,frost_development,wavelet_offline,offline,431,available,1.3111402796667826,-0.3111402796667826,0.8759397180297009,0.12406028197029906,-0.5328607971169195,0.7672854551511856,0.0019541407738031353,0.33906750031186855,0.78065611952197,0.0
frost_cycle_000019,frost_development,wavelet_monotonic_offline,constrained,431,available,0.0,1.0,0.36502250848306367,0.6349774915169364,-0.5348958533612418,0.8175236379077992,0.011413781053721815,3.589839651487862,0.018583455355498532,-120.0
frost_cycle_000019,frost_development,nearly_isotonic_offline,constrained,431,available,2.4723967165808234e-09,0.9999999975276033,0.6339185750636182,0.36608142493638185,-0.5410580000003575,0.7711537117273362,0.0,0.47751632062472177,0.5013095238095099,0.0
frost_cycle_000019,frost_development,robust_monotone_offline,constrained,431,available,0.0,1.0,0.23359148674426192,0.7664085132557381,-0.5332985024517019,0.8734758942526806,0.3893332532538659,3.7290361727532124,0.14798928675127432,-120.0
frost_cycle_000020,recovery,median_centered_60s,offline,206,available,,,2.179358925837651,-1.1793589258376511,0.6025706100000006,1.094429047562221,0.8810591427493047,,0.4542317471848922,0.0
frost_cycle_000020,recovery,ewma_tau30s,online,206,available,,,1.3212785120231183,-0.3212785120231183,0.5337987750000045,0.762591823991961,3.103987256913633,,0.42583649165550536,20.0
frost_cycle_000020,recovery,median30s_ewma30s,online,206,available,,,1.3213130331498348,-0.32131303314983484,0.34366761,0.8043946177062531,4.245431803068546,,0.3823529817593395,30.0
frost_cycle_000020,recovery,savgol_70s,offline,206,available,,,2.041400412952025,-1.041400412952025,0.5337987750000045,1.044953236409595,0.00542896651404606,,0.6815076193935625,0.0
frost_cycle_000020,recovery,adaptive_offline,offline,206,available,,,0.9097877604942995,0.09021223950570045,0.6213899412655328,0.9095692428779427,0.03482779106408834,,0.49471054206712795,0.0
frost_cycle_000020,recovery,wavelet_offline,offline,206,available,,,1.3730385418727817,-0.37303854187278174,0.6011654316770028,0.9808938640384468,0.060119266709800306,,0.5796876491865266,0.0
frost_cycle_000020,recovery,wavelet_monotonic_offline,constrained,206,available,,,1.3730385418727817,-0.37303854187278174,0.6011654316770028,0.9808938640384468,0.060119266709800306,,0.5796876491865266,0.0
frost_cycle_000020,recovery,nearly_isotonic_offline,constrained,206,available,,,1.3730385418727817,-0.37303854187278174,0.6011654316770028,0.9808938640384468,0.060119266709800306,,0.5796876491865266,0.0
frost_cycle_000020,recovery,robust_monotone_offline,constrained,206,available,,,1.3730385418727817,-0.37303854187278174,0.6011654316770028,0.9808938640384468,0.060119266709800306,,0.5796876491865266,0.0
frost_cycle_000020,frost_development,median_centered_60s,offline,1092,available,0.5000000000001269,0.4999999999998731,0.6079586656997777,0.39204133430022226,-0.3712076999999834,0.37339099586639923,0.05795650599950335,0.1287039910833881,0.5335195530726269,0.0
frost_cycle_000020,frost_development,ewma_tau30s,online,1092,available,1.3979190067867966,-0.3979190067867966,0.32542063298564783,0.6745793670143522,-0.35838046826800607,0.35523764269716596,0.1560267761268475,0.4326774914805838,0.38666296340904505,10.0
frost_cycle_000020,frost_development,median30s_ewma30s,online,1092,available,1.3231582348081068,-0.3231582348081068,0.32315455849416724,0.6768454415058327,-0.3603387503530624,0.3560414195685717,0.20454648624268867,0.5595725422737888,0.3623212837193436,20.0
frost_cycle_000020,frost_development,savgol_70s,offline,1092,available,1.6734693877550322,-0.6734693877550322,0.49618953616415656,0.5038104638358434,-0.3695030006802713,0.3719096756936778,0.00019860198023661523,0.010256682156247827,0.6171854216546903,0.0
frost_cycle_000020,frost_development,adaptive_offline,offline,1092,available,0.7029188723455271,0.2970811276544729,0.06018884646502218,0.9398111535349778,-0.3648128592803097,0.33567899480120356,0.04661356587360618,0.06595955705578388,0.08798383390896414,0.0
frost_cycle_000020,frost_development,wavelet_offline,offline,1092,available,1.5462028473225191,-0.5462028473225191,0.8646519753532866,0.13534802464671336,-0.3725354314610443,0.3710480053467765,0.0008053197693167023,0.014411210325366252,0.7222193326328491,0.0
frost_cycle_000020,frost_development,wavelet_monotonic_offline,constrained,1092,available,0.0,1.0,0.30269145175513545,0.6973085482448645,-0.35911796364562054,0.3238012224911537,0.00401522108597003,0.0630633995485939,0.0,0.0
frost_cycle_000020,frost_development,nearly_isotonic_offline,constrained,1092,available,2.137972338849687e-10,0.9999999997862028,0.8608925549915387,0.13910744500846128,-0.368026050000001,0.3708722189165742,6.458473844282475e-05,0.013701594336242268,0.5530726256983144,0.0
frost_cycle_000020,frost_development,robust_monotone_offline,constrained,1092,available,0.0,1.0,0.17812297598845672,0.8218770240115433,-0.37574324201742026,0.3394389065883186,0.32605216083492317,0.7767422361905941,0.050088818635884914,0.0
frost_cycle_000020,defrost_preparation,median_centered_60s,offline,2,insufficient_data,,,0.0,1.0,-2.658730199999991,1.290149639999992,0.0,100.0,0.0,
frost_cycle_000020,defrost_preparation,ewma_tau30s,online,2,insufficient_data,,,0.2834686894262107,0.7165313105737894,-2.386448301981951,1.397867741981952,7.0466329714813645,100.0,0.2834686894262107,
frost_cycle_000020,defrost_preparation,median30s_ewma30s,online,2,insufficient_data,,,0.14173434471310534,0.8582656552868947,-2.332589250990971,1.344008690990972,8.44050075075104,100.0,0.14173434471310534,
frost_cycle_000020,defrost_preparation,savgol_70s,offline,2,insufficient_data,,,1.0,0.0,-2.658730199999991,1.670149639999992,0.0,0.0,1.0,
frost_cycle_000020,defrost_preparation,adaptive_offline,offline,2,insufficient_data,,,0.0,1.0,-2.658730199999991,1.290149639999992,0.0,100.0,0.0,
