experiment_id,evaluable,recall_before,recall_within,recall_after,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret,image_count,cycle_count,representation,model,camera_group,modality,regret_threshold
exp_20260804,True,0.8350083752093802,0.7570806100217865,0.7146892655367232,0.7689260835892967,0.7644543127405412,0.9138036326468485,0.0031197568770979464,5286,9,handcrafted,hist_gradient_boosting,all,rgb,0.01
exp_20260805,True,0.8246527777777778,0.7409560723514211,0.8292824074074074,0.7982970858455355,0.8011787126467539,0.9353648000507523,0.0034072133708598017,5004,6,handcrafted,hist_gradient_boosting,all,rgb,0.01
exp_20260715,True,0.8633093525179856,0.8721227621483376,0.5977011494252874,0.7777110880305368,0.7731377314118103,0.9244088653685911,0.008156225965996175,1521,3,handcrafted,mlp,all,rgb,0.01
exp_20260717,True,0.7604166666666666,0.21825396825396826,0.7899305555555556,0.5895337301587301,0.5621279986052281,0.7542266803840878,0.010455737402204969,1656,2,handcrafted,mlp,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,handcrafted,mlp,all,rgb,0.01
exp_20260721,True,0.7604166666666666,0.6702898550724637,0.9826388888888888,0.8044484702093397,0.8032251160411562,0.9514664241214695,0.0034524656194327326,852,1,handcrafted,mlp,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,handcrafted,mlp,all,rgb,0.01
exp_20260724,True,0.828125,0.6469907407407407,0.836,0.7703719135802469,0.7687494052966519,0.9004561978916709,0.0028245535990383277,2190,3,handcrafted,mlp,all,rgb,0.01
exp_20260727,True,0.8305555555555556,0.7166666666666667,0.96875,0.8386574074074075,0.8392759826200332,0.9430009063296101,0.0017206774441997778,4140,5,handcrafted,mlp,all,rgb,0.01
exp_20260728,True,0.9776207302709069,0.7557823129251701,0.7661847894406034,0.8331959442122269,0.8329558968235032,0.9575607192762977,0.001995367905510186,4759,6,handcrafted,mlp,all,rgb,0.01
exp_20260729,True,0.9209245742092458,0.8333333333333334,0.8326577880718008,0.86230523187146,0.8611881063218133,0.9649249923934381,0.001814346510925618,4811,6,handcrafted,mlp,all,rgb,0.01
exp_20260730,True,0.7887788778877888,0.7310405643738977,0.9154103852596315,0.8117432758404393,0.8116738620911526,0.9070768965797038,0.0022771733045551875,3540,5,handcrafted,mlp,all,rgb,0.01
exp_20260731,True,0.8908045977011494,0.5344352617079889,0.754421768707483,0.7265538760388738,0.7221728026684054,0.881126899690566,0.0038104269857408145,4488,6,handcrafted,mlp,all,rgb,0.01
exp_20260803,True,0.9259950248756219,0.59375,0.9736111111111111,0.8311187119955776,0.8159400794558908,0.9427530024997323,0.0015348509170150196,4776,6,handcrafted,mlp,all,rgb,0.01
exp_20260804,True,0.8601340033500837,0.7140522875816994,0.7429378531073446,0.7723747146797093,0.7653746467574919,0.9118875355985012,0.0029914007640979446,5286,9,handcrafted,mlp,all,rgb,0.01
exp_20260805,True,0.8015046296296297,0.8352713178294574,0.8478009259259259,0.8281922911283376,0.8297266793359773,0.9479687748404775,0.0029408826364986066,5004,6,handcrafted,mlp,all,rgb,0.01
exp_20260715,True,0.7640287769784173,0.7442455242966752,0.5839080459770115,0.6973941157507014,0.6887108994913081,0.8599786836812059,0.010804438920737508,1521,3,handcrafted,window_logistic,all,rgb,0.01
exp_20260717,True,0.7326388888888888,0.38095238095238093,0.5590277777777778,0.5575396825396824,0.5544137925138966,0.7652826385826965,0.015673789042737377,1656,2,handcrafted,window_logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,handcrafted,window_logistic,all,rgb,0.01
exp_20260721,True,0.8854166666666666,0.7572463768115942,0.9027777777777778,0.8484802737520128,0.8491047374821828,0.9557284528785646,0.0044616004414813155,852,1,handcrafted,window_logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,handcrafted,window_logistic,all,rgb,0.01
exp_20260724,True,0.8385416666666666,0.7662037037037037,0.5893333333333334,0.7313595679012345,0.7406287415368314,0.8699979314556856,0.004895236827845504,2190,3,handcrafted,window_logistic,all,rgb,0.01
exp_20260727,True,0.7111111111111111,0.8087301587301587,0.9006944444444445,0.8068452380952381,0.8066636612734301,0.9313501188026652,0.0036069131587652147,4140,5,handcrafted,window_logistic,all,rgb,0.01
exp_20260728,True,0.856301531213192,0.8442176870748299,0.6693903205531112,0.7899698462803776,0.790874689396312,0.9417553887227434,0.004065090917463943,4759,6,handcrafted,window_logistic,all,rgb,0.01
exp_20260729,True,0.8832116788321168,0.8659722222222223,0.7209033005211349,0.823362400525158,0.8208990279835447,0.9495641780080795,0.0032522983530861387,4811,6,handcrafted,window_logistic,all,rgb,0.01
exp_20260730,True,0.7334983498349835,0.7574955908289241,0.8299832495812395,0.7736590634150491,0.7757785320920783,0.8876186747275203,0.003487696661108236,3540,5,handcrafted,window_logistic,all,rgb,0.01
exp_20260731,True,0.8154533844189017,0.5991735537190083,0.6353741496598639,0.6833336959325913,0.6856297588556796,0.83991359168903,0.0071930824366845435,4488,6,handcrafted,window_logistic,all,rgb,0.01
exp_20260803,True,0.8725124378109452,0.8206018518518519,0.49236111111111114,0.7284918002579693,0.7324964716206388,0.9181919425933746,0.004751274909672854,4776,6,handcrafted,window_logistic,all,rgb,0.01
exp_20260804,True,0.7382747068676717,0.8371459694989106,0.416195856873823,0.6638721777468017,0.6702791549083539,0.8836412060126045,0.007436398176910597,5286,9,handcrafted,window_logistic,all,rgb,0.01
exp_20260805,True,0.6805555555555556,0.960594315245478,0.3616898148148148,0.6676132285386162,0.6537806477918883,0.9180236876466218,0.009274155651273671,5004,6,handcrafted,window_logistic,all,rgb,0.01
exp_20260715,True,0.8805755395683453,0.6649616368286445,0.7931034482758621,0.7795468748909506,0.7834184631924459,0.927742277247306,0.010634160246776797,1521,3,dinov2,logistic,all,rgb,0.01
exp_20260717,True,0.8506944444444444,0.6111111111111112,0.6631944444444444,0.7083333333333334,0.7077533744325347,0.848393523111405,0.014057696284470558,1656,2,dinov2,logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,dinov2,logistic,all,rgb,0.01
exp_20260721,True,0.9201388888888888,0.8478260869565217,0.9305555555555556,0.8995068438003221,0.8997476695259499,0.9769890330027066,0.003008364211710903,852,1,dinov2,logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,dinov2,logistic,all,rgb,0.01
exp_20260724,True,0.734375,0.6331018518518519,0.7853333333333333,0.7176033950617283,0.7170348743047145,0.8668702161004346,0.006262248756940283,2190,3,dinov2,logistic,all,rgb,0.01
exp_20260727,True,0.8006944444444445,0.638095238095238,0.9652777777777778,0.8013558201058201,0.8008546091063806,0.9365324686458946,0.002536883829286215,4140,5,dinov2,logistic,all,rgb,0.01
exp_20260728,True,0.941696113074205,0.7993197278911565,0.7888120678818353,0.8432759696157323,0.8437685125431487,0.9565873830239613,0.0019471015076555674,4759,6,dinov2,logistic,all,rgb,0.01
exp_20260729,True,0.9306569343065694,0.8055555555555556,0.8459756803705848,0.8607293900775699,0.8600106826933825,0.9631876346715106,0.0017672635301425894,4811,6,dinov2,logistic,all,rgb,0.01
exp_20260730,True,0.8102310231023102,0.691358024691358,0.8358458961474037,0.7791449813136907,0.7793122250939047,0.8856641108399841,0.0030077954854355344,3540,5,dinov2,logistic,all,rgb,0.01
exp_20260731,True,0.8952745849297573,0.4903581267217631,0.6108843537414966,0.665505688464339,0.6606796174987761,0.8482843528694187,0.00602752021504606,4488,6,dinov2,logistic,all,rgb,0.01
exp_20260803,True,0.8992537313432836,0.6412037037037037,0.8625,0.8009858116823292,0.7943762632981176,0.9179797184682505,0.002260354104527235,4776,6,dinov2,logistic,all,rgb,0.01
exp_20260804,True,0.8454773869346733,0.6922657952069716,0.7429378531073446,0.7602270117496631,0.751665539166185,0.8942939987425098,0.003239975257854237,5286,9,dinov2,logistic,all,rgb,0.01
exp_20260805,True,0.8177083333333334,0.7603359173126615,0.7372685185185185,0.7717709230548379,0.7747327432484696,0.9224808060478078,0.004542932696933823,5004,6,dinov2,logistic,all,rgb,0.01
exp_20260715,True,0.9726618705035971,0.7289002557544757,0.8482758620689655,0.8499459961090129,0.858764371189583,0.9652072176054992,0.001586411573233433,1521,3,dinov2,random_forest,all,rgb,0.01
exp_20260717,True,0.828125,0.8313492063492064,0.9166666666666666,0.8587136243386243,0.8589235950789226,0.9648994387492652,0.003498016768531639,1656,2,dinov2,random_forest,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,dinov2,random_forest,all,rgb,0.01
exp_20260721,True,0.9756944444444444,0.8297101449275363,1.0,0.9351348631239936,0.9347744915637929,0.9936873918611026,0.0005312622091515606,852,1,dinov2,random_forest,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,dinov2,random_forest,all,rgb,0.01
exp_20260724,True,0.9895833333333334,0.45023148148148145,0.8013333333333333,0.7470493827160495,0.7094835035647447,0.9103152433887551,0.0021788425980854933,2190,3,dinov2,random_forest,all,rgb,0.01
exp_20260727,True,0.7895833333333333,0.6888888888888889,0.9847222222222223,0.8210648148148149,0.8207686195159649,0.9511733049186754,0.0022695316659828717,4140,5,dinov2,random_forest,all,rgb,0.01
exp_20260728,True,0.9369846878680801,0.8040816326530612,0.7913262099308611,0.8441308434840007,0.8446705826187845,0.9550652898117935,0.0019814714493844904,4759,6,dinov2,random_forest,all,rgb,0.01
exp_20260729,True,0.9190997566909975,0.7916666666666666,0.85002895193978,0.8535984584324813,0.8534300927162374,0.9640823185611666,0.0016580382724890616,4811,6,dinov2,random_forest,all,rgb,0.01
exp_20260730,True,0.8250825082508251,0.7045855379188712,0.8743718592964824,0.8013466351553928,0.8011091231494295,0.9067126158373534,0.0021493112781468884,3540,5,dinov2,random_forest,all,rgb,0.01
exp_20260731,True,0.8888888888888888,0.5172176308539945,0.726530612244898,0.7108790439959272,0.7069972443095808,0.8691783232927236,0.004334591430499798,4488,6,dinov2,random_forest,all,rgb,0.01
exp_20260803,True,0.9110696517412935,0.6284722222222222,0.9708333333333333,0.8367917357656163,0.8242035286374433,0.9389324052196072,0.001581634650711928,4776,6,dinov2,random_forest,all,rgb,0.01
exp_20260804,True,0.8366834170854272,0.7706971677559913,0.7372881355932204,0.7815562401448796,0.7754765468215852,0.9071631383340062,0.0028918443907696868,5286,9,dinov2,random_forest,all,rgb,0.01
exp_20260805,True,0.7881944444444444,0.7099483204134367,0.9733796296296297,0.8238407981625037,0.8233075273594209,0.9398631640519696,0.0024274686941488234,5004,6,dinov2,random_forest,all,rgb,0.01
exp_20260715,True,0.9841726618705036,0.7033248081841432,0.7885057471264367,0.8253344057270278,0.8363173240084852,0.9598398717469593,0.004092380108029997,1521,3,dinov2,rbf_svm,all,rgb,0.01
exp_20260717,True,0.8940972222222222,0.8472222222222222,0.6788194444444444,0.8067129629629629,0.8036637370482066,0.9358037321796003,0.008865346509406695,1656,2,dinov2,rbf_svm,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,dinov2,rbf_svm,all,rgb,0.01
exp_20260721,True,0.9409722222222222,0.8876811594202898,0.9965277777777778,0.9417270531400965,0.9415754959390915,0.9872536181918891,0.0006079155553945504,852,1,dinov2,rbf_svm,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,dinov2,rbf_svm,all,rgb,0.01
exp_20260724,True,0.8993055555555556,0.5925925925925926,0.7453333333333333,0.7457438271604938,0.7328321769170635,0.8789882336561332,0.0032283219197632683,2190,3,dinov2,rbf_svm,all,rgb,0.01
exp_20260727,True,0.8104166666666667,0.6634920634920635,0.9868055555555556,0.8202380952380953,0.8198382535615184,0.9343210182735646,0.0020243478000965638,4140,5,dinov2,rbf_svm,all,rgb,0.01
exp_20260728,True,0.9375736160188457,0.8040816326530612,0.8277812696417347,0.8564788394378805,0.8570913986042301,0.9599010756456979,0.0016762854088092631,4759,6,dinov2,rbf_svm,all,rgb,0.01
exp_20260729,True,0.9209245742092458,0.8194444444444444,0.8998262883613202,0.8800651023383367,0.8799965498448463,0.9657869598650953,0.0012944462221319633,4811,6,dinov2,rbf_svm,all,rgb,0.01
exp_20260730,True,0.8457095709570958,0.7328042328042328,0.8525963149078727,0.8103700395564005,0.8110244243373396,0.8957506778605219,0.002415910398575627,3540,5,dinov2,rbf_svm,all,rgb,0.01
exp_20260731,True,0.9022988505747126,0.540633608815427,0.7408163265306122,0.7279162619735841,0.7240256200702747,0.8635197120131654,0.004130058565362598,4488,6,dinov2,rbf_svm,all,rgb,0.01
exp_20260803,True,0.9228855721393034,0.6371527777777778,0.9534722222222223,0.8378368573797678,0.8263691907182222,0.9068658115621409,0.0015423843355907203,4776,6,dinov2,rbf_svm,all,rgb,0.01
exp_20260804,True,0.842964824120603,0.7472766884531591,0.768361581920904,0.786201031498222,0.7784254845915237,0.8891980783134742,0.0029737660208861275,5286,9,dinov2,rbf_svm,all,rgb,0.01
exp_20260805,True,0.8125,0.7241602067183462,0.8541666666666666,0.7969422911283376,0.7996473808681364,0.9110409688053557,0.0031922768674961283,5004,6,dinov2,rbf_svm,all,rgb,0.01
exp_20260715,True,0.9784172661870504,0.7007672634271099,0.8551724137931035,0.8447856478024213,0.8559193340421913,0.9619530729304918,0.0015492320517026,1521,3,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260717,True,0.8663194444444444,0.8015873015873016,0.8107638888888888,0.826223544973545,0.8273261188159503,0.9535806526185576,0.005775059032241181,1656,2,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260721,True,0.9548611111111112,0.8659420289855072,0.9930555555555556,0.9379528985507246,0.9377085391615863,0.9929513871044185,0.0005736000951171897,852,1,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260724,True,0.9149305555555556,0.5185185185185185,0.7573333333333333,0.7302608024691358,0.708527555024086,0.8921190001404877,0.0038135988964983296,2190,3,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260727,True,0.8041666666666667,0.623015873015873,0.9888888888888889,0.8053571428571429,0.8042454942227583,0.9422359763864393,0.0021637948331573766,4140,5,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260728,True,0.9387514723203769,0.7870748299319728,0.825267127592709,0.8503644766150197,0.850993557387032,0.9585052663695782,0.0017304999267193574,4759,6,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260729,True,0.9257907542579076,0.7798611111111111,0.8743485813549507,0.8600001489079898,0.8598243618106943,0.966808624697431,0.0014130512443384271,4811,6,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260730,True,0.8283828382838284,0.6851851851851852,0.890284757118928,0.8012842601959805,0.8004052208764122,0.9065882582978698,0.002136305865529875,3540,5,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260731,True,0.8895274584929758,0.5,0.736734693877551,0.7087540507901755,0.7035428911121394,0.8758566319122374,0.004223189993427373,4488,6,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260803,True,0.9148009950248757,0.6099537037037037,0.9659722222222222,0.8302423069836005,0.8167455694032738,0.9405675020852567,0.001554903990591023,4776,6,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260804,True,0.8500837520938024,0.7440087145969498,0.7655367231638418,0.7865430632848646,0.7787271681776221,0.9108654088428946,0.002750518200814411,5286,9,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260805,True,0.8217592592592593,0.7564599483204134,0.8940972222222222,0.8241054766006317,0.8255356083140702,0.941114459974481,0.002680212116712244,5004,6,dinov2,hist_gradient_boosting,all,rgb,0.01
exp_20260715,True,1.0,0.4961636828644501,0.8459770114942529,0.7807135647862342,0.7976416320533476,0.9533539661417567,0.0017457356391270239,1521,3,dinov2,mlp,all,rgb,0.01
exp_20260717,True,0.8697916666666666,0.623015873015873,0.6527777777777778,0.7151951058201057,0.7137555524970113,0.8817176706716637,0.010260448658099707,1656,2,dinov2,mlp,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,dinov2,mlp,all,rgb,0.01
exp_20260721,True,0.8645833333333334,0.8768115942028986,0.9895833333333334,0.9103260869565218,0.9098068924331599,0.9856082920050021,0.005618690662186401,852,1,dinov2,mlp,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,dinov2,mlp,all,rgb,0.01
exp_20260724,True,0.84375,0.6192129629629629,0.6986666666666667,0.7205432098765431,0.7136104081838583,0.8517130534665843,0.005053242260238524,2190,3,dinov2,mlp,all,rgb,0.01
exp_20260727,True,0.8048611111111111,0.6373015873015873,0.9722222222222222,0.8047949735449736,0.804404285694738,0.9383409177199686,0.002422684604915943,4140,5,dinov2,mlp,all,rgb,0.01
exp_20260728,True,0.9623085983510011,0.7231292517006803,0.8573224387177876,0.8475867629231564,0.8478911555333039,0.9540120436518414,0.00144447534709959,4759,6,dinov2,mlp,all,rgb,0.01
exp_20260729,True,0.9032846715328468,0.7229166666666667,0.9281991893456861,0.8514668425150664,0.851244896864768,0.96101594568489,0.0015029583903789362,4811,6,dinov2,mlp,all,rgb,0.01
exp_20260730,True,0.8325082508250825,0.6763668430335097,0.8425460636515912,0.7838070525033944,0.7833769624372842,0.9048119611502153,0.003007859629176473,3540,5,dinov2,mlp,all,rgb,0.01
exp_20260731,True,0.8390804597701149,0.506198347107438,0.6632653061224489,0.6695147043333339,0.6663094623910236,0.8396699028062672,0.006453506313748834,4488,6,dinov2,mlp,all,rgb,0.01
exp_20260803,True,0.914179104477612,0.6302083333333334,0.9152777777777777,0.8198884051962411,0.8099129390884879,0.9247406206945747,0.0017519716097273129,4776,6,dinov2,mlp,all,rgb,0.01
exp_20260804,True,0.8496649916247906,0.7086056644880174,0.7777777777777778,0.7786828112968619,0.7677692989869644,0.905982290913908,0.0028354436632483508,5286,9,dinov2,mlp,all,rgb,0.01
exp_20260805,True,0.8142361111111112,0.7151162790697675,0.8020833333333334,0.777145241171404,0.7797673040371288,0.9175973667160212,0.00417933355096379,5004,6,dinov2,mlp,all,rgb,0.01
exp_20260715,True,0.8388489208633093,0.7340153452685422,0.632183908045977,0.7350160580592761,0.7375375255793148,0.9151917219291997,0.012285519159632005,1521,3,dinov2,window_logistic,all,rgb,0.01
exp_20260717,True,0.7864583333333334,0.7638888888888888,0.6197916666666666,0.7233796296296297,0.7265130320281482,0.8483071385704489,0.016887341350063895,1656,2,dinov2,window_logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,dinov2,window_logistic,all,rgb,0.01
exp_20260721,True,0.7743055555555556,0.8659420289855072,0.9340277777777778,0.8580917874396135,0.8583682225791497,0.9737292965761014,0.004483506422671452,852,1,dinov2,window_logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,dinov2,window_logistic,all,rgb,0.01
exp_20260724,True,0.7795138888888888,0.6851851851851852,0.8133333333333334,0.7593441358024692,0.7595538950657065,0.8837800111173552,0.005077472252484805,2190,3,dinov2,window_logistic,all,rgb,0.01
exp_20260727,True,0.7395833333333334,0.7484126984126984,0.9368055555555556,0.8082671957671957,0.8081036307406579,0.9391518836958652,0.003373213868174938,4140,5,dinov2,window_logistic,all,rgb,0.01
exp_20260728,True,0.9004711425206124,0.8340136054421768,0.6411062225015713,0.7918636568214534,0.7910791665056931,0.9410247047256316,0.0037903924125314084,4759,6,dinov2,window_logistic,all,rgb,0.01
exp_20260729,True,0.9172749391727494,0.8416666666666667,0.7081644470179502,0.8223686842857888,0.8190553371835119,0.9507427120307296,0.0031156035295094794,4811,6,dinov2,window_logistic,all,rgb,0.01
exp_20260730,True,0.7367986798679867,0.7557319223985891,0.7747068676716918,0.7557458233127559,0.758885378595358,0.880383004523411,0.004037821605010927,3540,5,dinov2,window_logistic,all,rgb,0.01
exp_20260731,True,0.8441890166028098,0.5351239669421488,0.47687074829931975,0.6187279106147594,0.6152742087893431,0.8247702412076127,0.008631004402503343,4488,6,dinov2,window_logistic,all,rgb,0.01
exp_20260803,True,0.8152985074626866,0.7673611111111112,0.7368055555555556,0.7731550580431178,0.7788964850466299,0.9164317585856558,0.0035940731082788305,4776,6,dinov2,window_logistic,all,rgb,0.01
exp_20260804,True,0.7529313232830821,0.7325708061002179,0.6318267419962336,0.7057762904598445,0.7035262287829115,0.8774596534452468,0.005225044900188838,5286,9,dinov2,window_logistic,all,rgb,0.01
exp_20260805,True,0.7789351851851852,0.7648578811369509,0.7760416666666666,0.7732782443296009,0.7767116580091281,0.9211938074162852,0.004700033868812172,5004,6,dinov2,window_logistic,all,rgb,0.01
exp_20260715,True,0.8086330935251799,0.5396419437340153,0.6873563218390805,0.6785437863660918,0.6906655421018068,0.8454925340349124,0.01657989954210143,1521,3,efficientnet,logistic,all,rgb,0.01
exp_20260717,True,0.6701388888888888,0.5615079365079365,0.7760416666666666,0.6692294973544973,0.6774961652224235,0.7497416118582206,0.016253412087229427,1656,2,efficientnet,logistic,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,efficientnet,logistic,all,rgb,0.01
exp_20260721,True,0.9340277777777778,0.7572463768115942,0.9479166666666666,0.8797302737520128,0.8787962998866873,0.9743606644582062,0.003003769232616832,852,1,efficientnet,logistic,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,efficientnet,logistic,all,rgb,0.01
exp_20260724,True,0.7552083333333334,0.6284722222222222,0.556,0.6465601851851852,0.6482087187535058,0.8231821596438577,0.007939625797265716,2190,3,efficientnet,logistic,all,rgb,0.01
exp_20260727,True,0.7180555555555556,0.5571428571428572,0.9652777777777778,0.7468253968253968,0.7436575647940918,0.9067320142563199,0.004660072742503167,4140,5,efficientnet,logistic,all,rgb,0.01
exp_20260728,True,0.9275618374558304,0.6761904761904762,0.8560653676932747,0.8199392271131938,0.8198434614711126,0.9433181459866171,0.0019438420154667168,4759,6,efficientnet,logistic,all,rgb,0.01
exp_20260729,True,0.9184914841849149,0.7423611111111111,0.8436595251881877,0.834837373494738,0.834308906793018,0.9561928281236387,0.002148430154391212,4811,6,efficientnet,logistic,all,rgb,0.01
exp_20260730,True,0.8201320132013201,0.5246913580246914,0.7638190954773869,0.7028808222344661,0.6994700659504556,0.85568670282376,0.004468212984846997,3540,5,efficientnet,logistic,all,rgb,0.01
exp_20260731,True,0.8039591315453385,0.45798898071625344,0.717687074829932,0.6598783956971747,0.654961805917016,0.8230775393288777,0.00793673486202198,4488,6,efficientnet,logistic,all,rgb,0.01
exp_20260803,True,0.914179104477612,0.578125,0.8402777777777778,0.77752729408513,0.7669429139517897,0.9049875406287463,0.00275654392592237,4776,6,efficientnet,logistic,all,rgb,0.01
exp_20260804,True,0.817001675041876,0.6938997821350763,0.8145009416195856,0.7751341329321794,0.7594890518812214,0.9026099698768851,0.003981852881417167,5286,9,efficientnet,logistic,all,rgb,0.01
exp_20260805,True,0.8587962962962963,0.6524547803617571,0.8107638888888888,0.7740049885156474,0.7748744445492665,0.9161922850948677,0.003960110650149522,5004,6,efficientnet,logistic,all,rgb,0.01
exp_20260715,True,0.962589928057554,0.6751918158567775,0.8735632183908046,0.8371149874350454,0.8436291398413007,0.9665315774997768,0.0018512178844104533,1521,3,efficientnet,random_forest,all,rgb,0.01
exp_20260717,True,0.8125,0.7837301587301587,0.9513888888888888,0.8492063492063492,0.8494463604684719,0.9428778108465609,0.003563313215643718,1656,2,efficientnet,random_forest,all,rgb,0.01
exp_20260720,False,,,,,,,,48,1,efficientnet,random_forest,all,rgb,0.01
exp_20260721,True,0.9548611111111112,0.8079710144927537,0.9861111111111112,0.9163144122383254,0.9160489901597965,0.9894912992799304,0.0007424003836577651,852,1,efficientnet,random_forest,all,rgb,0.01
exp_20260723,False,,,,,,,,1560,3,efficientnet,random_forest,all,rgb,0.01
exp_20260724,True,1.0,0.4386574074074074,0.8146666666666667,0.7511080246913581,0.7106649238404215,0.9093690479146043,0.002110724285572565,2190,3,efficientnet,random_forest,all,rgb,0.01
exp_20260727,True,0.7611111111111111,0.6976190476190476,0.9861111111111112,0.8149470899470899,0.8143277463398658,0.9538527398099158,0.0023444877231229254,4140,5,efficientnet,random_forest,all,rgb,0.01
exp_20260728,True,0.9405182567726738,0.7789115646258503,0.8170961659333752,0.8455086624439665,0.8460945345395813,0.958439315756816,0.0017927337196210473,4759,6,efficientnet,random_forest,all,rgb,0.01
exp_20260729,True,0.9355231143552312,0.7673611111111112,0.8656629994209613,0.8561824082957679,0.8562997204345066,0.9636517271413015,0.0014281902566045037,4811,6,efficientnet,random_forest,all,rgb,0.01
exp_20260730,True,0.8523102310231023,0.6481481481481481,0.8886097152428811,0.7963560314713772,0.7942143587506947,0.909592418753173,0.0019382186488311741,3540,5,efficientnet,random_forest,all,rgb,0.01
exp_20260731,True,0.8888888888888888,0.4834710743801653,0.736734693877551,0.7030315523822018,0.6970577645473832,0.8654041590469367,0.004256783732662087,4488,6,efficientnet,random_forest,all,rgb,0.01
exp_20260803,True,0.9228855721393034,0.6278935185185185,0.9701388888888889,0.8403059931822371,0.8277347159709901,0.938162678790675,0.0014857342973564368,4776,6,efficientnet,random_forest,all,rgb,0.01
exp_20260804,True,0.830820770519263,0.7739651416122004,0.7655367231638418,0.7901075450984351,0.7821838754213567,0.9016873468003442,0.0027765503277164794,5286,9,efficientnet,random_forest,all,rgb,0.01
exp_20260805,True,0.828125,0.7131782945736435,0.9618055555555556,0.8343696167097331,0.8346081984267109,0.9456044659903133,0.002041435052724114,5004,6,efficientnet,random_forest,all,rgb,0.01
