cycle_name,candidate_time,heating_hours,heating_cost_kwh,integration_coverage,renewal_cost_kw,relative_regret,is_near_optimal,minutes,state_01pct
frost_cycle_000020,2026-07-20 10:29:40,0.4166666666666667,1.1993299466669298,0.996,3.447566419250809,0.12528486402147943,False,15.0,pre-optimal
frost_cycle_000020,2026-07-20 10:30:40,0.43333333333333335,1.2436416133335966,0.9961538461538462,3.427644208514796,0.11878225914811114,False,16.0,pre-optimal
frost_cycle_000020,2026-07-20 10:31:40,0.45,1.287487168889152,0.9962962962962963,3.408014572532594,0.11237515060520331,False,17.0,pre-optimal
frost_cycle_000020,2026-07-20 10:32:40,0.4666666666666667,1.3309767522224853,0.9964285714285714,3.3888152751609857,0.10610850448303433,False,18.0,pre-optimal
frost_cycle_000020,2026-07-20 10:33:40,0.48333333333333334,1.3742159188891518,0.996551724137931,3.370164688070377,0.10002095726683402,False,19.0,pre-optimal
frost_cycle_000020,2026-07-20 10:34:40,0.5,1.4172195300002632,0.9966666666666667,3.352045505978116,0.09410686051643657,False,20.0,pre-optimal
frost_cycle_000020,2026-07-20 10:35:40,0.5166666666666667,1.4601696688891521,0.9967741935483871,3.334666951819912,0.08843450454858437,False,21.0,pre-optimal
frost_cycle_000020,2026-07-20 10:36:40,0.5333333333333333,1.5030095300002633,0.996875,3.3179055487008724,0.08296358653398195,False,22.0,pre-optimal
frost_cycle_000020,2026-07-20 10:37:40,0.55,1.544919403117655,0.9964646464646465,3.3006660823152982,0.0773366287822268,False,23.0,pre-optimal
frost_cycle_000020,2026-07-20 10:38:40,0.5666666666666667,1.5884459509682243,0.9970588235294118,3.2861889433030047,0.07261129403192235,False,24.0,pre-optimal
frost_cycle_000020,2026-07-20 10:39:40,0.5833333333333334,1.6310711233667503,0.9971428571428571,3.2711947337567038,0.06771718758158585,False,25.0,pre-optimal
frost_cycle_000020,2026-07-20 10:40:40,0.6,1.6732887576606617,0.9972222222222222,3.2563121457925255,0.06285951438925985,False,26.0,pre-optimal
frost_cycle_000020,2026-07-20 10:41:40,0.6166666666666667,1.7158310823998013,0.9972972972972973,3.2424028621390226,0.05831952749378777,False,27.0,pre-optimal
frost_cycle_000020,2026-07-20 10:42:40,0.6333333333333333,1.7585791257617567,0.9969298245614036,3.2292719459336303,0.05403359954932396,False,28.0,pre-optimal
frost_cycle_000020,2026-07-20 10:43:40,0.65,1.8021384930845676,0.997008547008547,3.2175658409365777,0.05021272964634682,False,29.0,pre-optimal
frost_cycle_000020,2026-07-20 10:44:40,0.6666666666666666,1.846997807215717,0.9975,3.2077517893718057,0.04700942553626564,True,30.0,pre-optimal
frost_cycle_000020,2026-07-20 10:45:40,0.6833333333333333,1.891428422984153,0.9975609756097561,3.197826124322249,0.043769690811143125,True,31.0,pre-optimal
frost_cycle_000020,2026-07-20 10:46:40,0.7,1.9364333326720935,0.9976190476190476,3.1888772860737875,0.04084879212291459,True,32.0,pre-optimal
frost_cycle_000020,2026-07-20 10:47:40,0.7166666666666667,1.9812169211063326,0.9976744186046511,3.180010048865566,0.037954527994924936,True,33.0,pre-optimal
frost_cycle_000020,2026-07-20 10:48:40,0.7333333333333333,2.0262021841181816,0.9977272727272727,3.1716608035043006,0.03522933628329561,True,34.0,pre-optimal
frost_cycle_000020,2026-07-20 10:49:40,0.75,2.0713752059921458,0.9977777777777778,3.1637887816079715,0.03265991019777603,True,35.0,pre-optimal
frost_cycle_000020,2026-07-20 10:50:40,0.7666666666666667,2.117352843774981,0.9978260869565218,3.156990985599685,0.03044111118809867,True,36.0,pre-optimal
frost_cycle_000020,2026-07-20 10:51:40,0.7833333333333333,2.1634479826638695,0.997872340425532,3.150533892015814,0.02833351736918699,True,37.0,pre-optimal
frost_cycle_000020,2026-07-20 10:52:40,0.8,2.209488399330536,0.9979166666666667,3.144233150230198,0.026276956740254542,True,38.0,pre-optimal
frost_cycle_000020,2026-07-20 10:53:40,0.8166666666666667,2.2508972882194254,0.9959183673469387,3.133694365560508,0.0228370999161005,True,39.0,pre-optimal
frost_cycle_000020,2026-07-20 10:54:40,0.8333333333333334,2.296893260441647,0.996,3.127814621668303,0.02091795290002696,True,40.0,pre-optimal
frost_cycle_000020,2026-07-20 10:55:40,0.85,2.3433642326638697,0.996078431372549,3.122558115388349,0.01920223049321912,True,41.0,pre-optimal
frost_cycle_000020,2026-07-20 10:56:40,0.8666666666666667,2.3909813159972026,0.9961538461538462,3.1185101899332226,0.01788098858185072,True,42.0,pre-optimal
frost_cycle_000020,2026-07-20 10:57:40,0.8833333333333333,2.438575760441647,0.9962264150943396,3.1145634324564484,0.01659276787469377,True,43.0,pre-optimal
frost_cycle_000020,2026-07-20 10:58:40,0.9,2.486103815997203,0.9962962962962963,3.110674520184913,0.015323427828848546,True,44.0,pre-optimal
frost_cycle_000020,2026-07-20 10:59:40,0.9166666666666666,2.533666038219425,0.9963636363636363,3.1069288762310436,0.014100850528012021,True,45.0,pre-optimal
frost_cycle_000020,2026-07-20 11:00:40,0.9333333333333333,2.5812442326638694,0.9964285714285714,3.1033046395328308,0.012917900526713266,True,46.0,pre-optimal
frost_cycle_000020,2026-07-20 11:01:40,0.95,2.628782288219425,0.9964912280701754,3.099748962648914,0.01175732843258892,True,47.0,pre-optimal
frost_cycle_000020,2026-07-20 11:02:40,0.9666666666666667,2.6762438159972026,0.996551724137931,3.0962284782363345,0.010608243152787411,True,48.0,pre-optimal
frost_cycle_000020,2026-07-20 11:03:40,0.9833333333333333,2.7236552048860916,0.9966101694915255,3.092763541807499,0.009477288721744914,True,49.0,near-optimal
frost_cycle_000020,2026-07-20 11:04:40,1.0,2.7714843715527584,0.9966666666666667,3.0897333567218865,0.008488237026327727,True,50.0,near-optimal
frost_cycle_000020,2026-07-20 11:05:40,1.0166666666666666,2.815529510441648,0.9950819672131147,3.08374084997381,0.006532284240761799,True,51.0,near-optimal
frost_cycle_000020,2026-07-20 11:06:40,1.0333333333333334,2.864334788219425,0.9951612903225806,3.0816849020130284,0.005861223312518371,True,52.0,near-optimal
frost_cycle_000020,2026-07-20 11:07:40,1.05,2.9127133993305363,0.9952380952380953,3.079348420734137,0.005098596375579634,True,53.0,near-optimal
frost_cycle_000020,2026-07-20 11:08:40,1.0666666666666667,2.961156038219425,0.9953125,3.0771216678293873,0.004371784754014119,True,54.0,near-optimal
frost_cycle_000020,2026-07-20 11:09:40,1.0833333333333333,3.0096053437749806,0.9953846153846154,3.074956666457466,0.0036651288181617225,True,55.0,near-optimal
frost_cycle_000020,2026-07-20 11:10:40,1.1,3.0579992326638696,0.9954545454545455,3.0728042911711393,0.002962594033661725,True,56.0,near-optimal
frost_cycle_000020,2026-07-20 11:11:40,1.1166666666666667,3.1068758993305363,0.9955223880597015,3.0710647262826676,0.0023948004654072985,True,57.0,near-optimal
frost_cycle_000020,2026-07-20 11:12:40,1.1333333333333333,3.1567924271083143,0.9955882352941177,3.0701324279279505,0.002090498502881788,True,58.0,near-optimal
frost_cycle_000020,2026-07-20 11:13:40,1.15,3.2064895104416475,0.9956521739130435,3.0690632962215845,0.001741534166734171,True,59.0,near-optimal
frost_cycle_000020,2026-07-20 11:14:40,1.1666666666666667,3.256116177108314,0.9957142857142857,3.067969202755027,0.0013844223179624304,True,60.0,near-optimal
frost_cycle_000020,2026-07-20 11:15:40,1.1833333333333333,3.305714788219425,0.995774647887324,3.0668810770132184,0.001029258333137495,True,61.0,near-optimal
frost_cycle_000020,2026-07-20 11:16:40,1.2,3.355197565997203,0.9958333333333333,3.065737181443888,0.0006558910897971337,True,62.0,near-optimal
frost_cycle_000020,2026-07-20 11:17:40,1.2166666666666666,3.4059715937749804,0.9958904109589041,3.0655143626337176,0.0005831630828458945,True,63.0,near-optimal
frost_cycle_000020,2026-07-20 11:18:40,1.2333333333333334,3.454455065997203,0.9952702702702703,3.0637277097375066,0.0,True,64.0,near-optimal
frost_cycle_000020,2026-07-20 11:19:40,1.25,3.5078820104416475,0.996,3.065329213435088,0.0005227304281940626,True,65.0,near-optimal
frost_cycle_000020,2026-07-20 11:20:40,1.2666666666666666,3.5593678853816697,0.9960526315789474,3.0655951062030975,0.0006095177647986727,True,66.0,near-optimal
frost_cycle_000020,2026-07-20 11:21:40,1.2833333333333334,3.611800806137504,0.9961038961038962,3.0664823303209547,0.0008991075070714505,True,67.0,near-optimal
frost_cycle_000020,2026-07-20 11:22:40,1.3,3.6645212742684983,0.9961538461538462,3.067538537461687,0.0012438532680525416,True,68.0,near-optimal
frost_cycle_000020,2026-07-20 11:23:40,1.3166666666666667,3.7174016491284934,0.9962025316455696,3.0686755459515433,0.0016149725702812034,True,69.0,near-optimal
frost_cycle_000020,2026-07-20 11:24:40,1.3333333333333333,3.771583958933085,0.99625,3.07062285615615,0.00225057416059804,True,70.0,near-optimal
frost_cycle_000020,2026-07-20 11:25:40,1.35,3.826295731445077,0.9962962962962963,3.0728648167600077,0.0029823495715564086,True,71.0,near-optimal
frost_cycle_000020,2026-07-20 11:26:40,1.3666666666666667,3.8813852505794,0.9963414634146341,3.0752969591973778,0.003776200288002185,True,72.0,near-optimal
frost_cycle_000020,2026-07-20 11:27:40,1.3833333333333333,3.9378771163273707,0.9963855421686747,3.0785497921156177,0.004837924183340947,True,73.0,near-optimal
frost_cycle_000020,2026-07-20 11:28:40,1.4,3.9955396470022886,0.9964285714285714,3.0824556575256645,0.006112797729587616,True,74.0,near-optimal
frost_cycle_000020,2026-07-20 11:29:40,1.4166666666666667,4.053744890425589,0.9964705882352941,3.086612554411371,0.007469607890129737,True,75.0,near-optimal
frost_cycle_000020,2026-07-20 11:30:40,1.4333333333333333,4.112861775337624,0.9965116279069768,3.0912351735609205,0.008978429687464207,True,76.0,near-optimal
frost_cycle_000020,2026-07-20 11:31:40,1.45,4.172213112103602,0.996551724137931,3.095905725123564,0.010502896613098223,True,77.0,post-optimal
frost_cycle_000020,2026-07-20 11:32:40,1.4666666666666666,4.2316667896761215,0.9965909090909091,3.100544773352136,0.012017080857940732,True,78.0,post-optimal
frost_cycle_000020,2026-07-20 11:33:40,1.4833333333333334,4.291224417893093,0.996629213483146,3.1051541808708447,0.013521590382092885,True,79.0,post-optimal
frost_cycle_000020,2026-07-20 11:34:40,1.5,4.351205794375815,0.9966666666666667,3.1099200217685428,0.015077159724156353,True,80.0,post-optimal
frost_cycle_000020,2026-07-20 11:35:40,1.5166666666666666,4.411442295775396,0.9967032967032967,3.1147410821735853,0.01665075270035965,True,81.0,post-optimal
frost_cycle_000020,2026-07-20 11:36:40,1.5333333333333334,4.471994188138277,0.9967391304347826,3.119650036246913,0.01825303414910784,True,82.0,post-optimal
frost_cycle_000020,2026-07-20 11:37:40,1.55,4.532872283083242,0.9967741935483871,3.1246504958623915,0.019885182985176053,True,83.0,post-optimal
frost_cycle_000020,2026-07-20 11:38:40,1.5666666666666667,4.592878854649555,0.9968085106382979,3.129072016204746,0.021328366179394598,True,84.0,post-optimal
frost_cycle_000020,2026-07-20 11:39:40,1.5833333333333333,4.652012489116892,0.9968421052631579,3.1329298093841556,0.022587548960928405,True,85.0,post-optimal
frost_cycle_000020,2026-07-20 11:40:40,1.6,4.711173037663342,0.996875,3.1367319375083453,0.023828562681601273,True,86.0,post-optimal
frost_cycle_000020,2026-07-20 11:41:40,1.6166666666666667,4.770782653436224,0.9969072164948454,3.140708932211634,0.025126652812342387,True,87.0,post-optimal
frost_cycle_000020,2026-07-20 11:42:40,1.6333333333333333,4.830463791302399,0.996938775510204,3.1446531065625045,0.02641403038781509,True,88.0,post-optimal
