experiment_id,evaluable,balanced_accuracy,macro_f1,auroc,balanced_misclassification_regret,image_count,cycle_count,camera_group,modality,regret_threshold
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,left,rgb_time,0.02
exp_20260723,True,1.0,1.0,1.0,0.0,91,6,left,rgb_time,0.02
exp_20260724,True,0.8695652173913043,0.8916666666666666,0.9968944099378881,0.0032214994000411144,65,4,left,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,left,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,left,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9876543209876544,0.0013893369028592118,78,6,left,rgb_time,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9411764705882353,0.0036523972695165718,72,6,left,rgb_time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,78,7,left,rgb_time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,left,rgb,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,left,rgb,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,left,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,left,rgb,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,54,6,left,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,37,4,left,rgb,0.05
exp_20260727,False,,,,,16,4,left,rgb,0.05
exp_20260728,False,,,,,15,6,left,rgb,0.05
exp_20260729,False,,,,,18,5,left,rgb,0.05
exp_20260730,True,0.75,0.6666666666666666,1.0,0.013231030490727274,3,2,left,rgb,0.05
exp_20260731,False,,,,,7,4,left,rgb,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,left,time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,left,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,left,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,left,time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,54,6,left,time,0.05
exp_20260724,True,0.9848484848484849,0.9367521367521368,1.0,0.0008069119937962006,37,4,left,time,0.05
exp_20260727,False,,,,,16,4,left,time,0.05
exp_20260728,False,,,,,15,6,left,time,0.05
exp_20260729,False,,,,,18,5,left,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,3,2,left,time,0.05
exp_20260731,False,,,,,7,4,left,time,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,left,rgb_time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,left,rgb_time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,left,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,left,rgb_time,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,54,6,left,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,37,4,left,rgb_time,0.05
exp_20260727,False,,,,,16,4,left,rgb_time,0.05
exp_20260728,False,,,,,15,6,left,rgb_time,0.05
exp_20260729,False,,,,,18,5,left,rgb_time,0.05
exp_20260730,True,0.75,0.6666666666666666,1.0,0.013231030490727274,3,2,left,rgb_time,0.05
exp_20260731,False,,,,,7,4,left,rgb_time,0.05
exp_20260715,False,,,,,3,1,left,rgb,0.1
exp_20260717,False,,,,,4,1,left,rgb,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,left,rgb,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,14,2,left,rgb,0.1
exp_20260723,False,,,,,34,6,left,rgb,0.1
exp_20260724,False,,,,,23,4,left,rgb,0.1
exp_20260727,False,,,,,3,3,left,rgb,0.1
exp_20260728,False,,,,,1,1,left,rgb,0.1
exp_20260731,False,,,,,1,1,left,rgb,0.1
exp_20260715,False,,,,,3,1,left,time,0.1
exp_20260717,False,,,,,4,1,left,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,left,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,14,2,left,time,0.1
exp_20260723,False,,,,,34,6,left,time,0.1
exp_20260724,False,,,,,23,4,left,time,0.1
exp_20260727,False,,,,,3,3,left,time,0.1
exp_20260728,False,,,,,1,1,left,time,0.1
exp_20260731,False,,,,,1,1,left,time,0.1
exp_20260715,False,,,,,3,1,left,rgb_time,0.1
exp_20260717,False,,,,,4,1,left,rgb_time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,left,rgb_time,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,14,2,left,rgb_time,0.1
exp_20260723,False,,,,,34,6,left,rgb_time,0.1
exp_20260724,False,,,,,23,4,left,rgb_time,0.1
exp_20260727,False,,,,,3,3,left,rgb_time,0.1
exp_20260728,False,,,,,1,1,left,rgb_time,0.1
exp_20260731,False,,,,,1,1,left,rgb_time,0.1
exp_20260715,True,0.9583333333333333,0.9582608695652174,0.9861111111111112,0.0004217722526858483,24,1,left_close,rgb,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,left_close,rgb,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,left_close,rgb,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,left_close,rgb,0.01
exp_20260723,True,0.8194444444444444,0.8416422287390029,0.970679012345679,0.005960098873220584,108,6,left_close,rgb,0.01
exp_20260724,True,0.8333333333333333,0.8321678321678322,0.9483506944444444,0.003163749991669625,96,4,left_close,rgb,0.01
exp_20260727,True,0.925,0.9039039039039038,0.9467592592592593,0.0008730975026837629,96,5,left_close,rgb,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9583333333333334,0.00039383945755213875,120,6,left_close,rgb,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.935474537037037,0.0014014032742416832,120,6,left_close,rgb,0.01
exp_20260730,True,0.8888888888888888,0.8660714285714286,0.8544560185185185,0.0027711139859976355,120,6,left_close,rgb,0.01
exp_20260731,True,0.8028455284552845,0.8195231668915879,0.9542682926829269,0.006316158274553866,118,7,left_close,rgb,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,1.0,0.0004217722526858483,24,1,left_close,time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,left_close,time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,left_close,time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,left_close,time,0.01
exp_20260723,True,0.8958333333333333,0.855653568564555,0.9926697530864197,0.0034494298832517577,108,6,left_close,time,0.01
exp_20260724,True,0.7708333333333333,0.7581310123683005,0.8472222222222222,0.0080899310952896,96,4,left_close,time,0.01
exp_20260727,True,0.8583333333333334,0.8563370553700933,0.9435185185185185,0.0016068479568487008,96,5,left_close,time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9415509259259259,0.00039383945755213875,120,6,left_close,time,0.01
exp_20260729,True,0.9409722222222222,0.9317988064791134,0.9887152777777778,0.001259789385936127,120,6,left_close,time,0.01
exp_20260730,True,0.8506944444444444,0.8391534391534392,0.9227430555555556,0.003170426502841844,120,6,left_close,time,0.01
exp_20260731,True,0.9390243902439024,0.90655685777637,0.9651084010840109,0.0009154321724594289,118,7,left_close,time,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,1.0,0.0004217722526858483,24,1,left_close,rgb_time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,left_close,rgb_time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,left_close,rgb_time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,left_close,rgb_time,0.01
exp_20260723,True,0.8055555555555556,0.8286620835536753,0.9683641975308642,0.006529921965867125,108,6,left_close,rgb_time,0.01
exp_20260724,True,0.84375,0.8435972629521017,0.9574652777777778,0.002927336758125406,96,4,left_close,rgb_time,0.01
exp_20260727,True,0.925,0.9039039039039038,0.9537037037037037,0.0008730975026837629,96,5,left_close,rgb_time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9736689814814815,0.00039383945755213875,120,6,left_close,rgb_time,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9809027777777777,0.0014014032742416832,120,6,left_close,rgb_time,0.01
exp_20260730,True,0.8888888888888888,0.8660714285714286,0.8738425925925926,0.0027711139859976355,120,6,left_close,rgb_time,0.01
exp_20260731,True,0.8089430894308942,0.8284883720930232,0.9559620596205962,0.006167976249324064,118,7,left_close,rgb_time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,21,1,left_close,rgb,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,left_close,rgb,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,left_close,rgb,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,left_close,rgb,0.02
exp_20260723,True,0.7621527777777778,0.7901844532279314,0.9681712962962963,0.010503361002488002,91,6,left_close,rgb,0.02
exp_20260724,True,0.8570652173913043,0.8734576757532281,0.9934782608695651,0.003673211519609905,63,4,left_close,rgb,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,left_close,rgb,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,left_close,rgb,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9680464778503994,0.0013893369028592118,78,6,left_close,rgb,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9102167182662538,0.0036523972695165718,72,6,left_close,rgb,0.02
exp_20260731,True,0.821705426356589,0.8342621259029928,0.9635658914728682,0.00679249756097585,73,7,left_close,rgb,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,21,1,left_close,time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,left_close,time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,left_close,time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,left_close,time,0.02
exp_20260723,True,0.953125,0.9254098360655738,1.0,0.0017553577270760787,91,6,left_close,time,0.02
exp_20260724,True,0.8625,0.8237986270022883,0.9163043478260869,0.005857045735396608,63,4,left_close,time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,left_close,time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,left_close,time,0.02
exp_20260729,True,0.9520697167755992,0.9442857142857143,0.9818445896877269,0.0012882058326544102,78,6,left_close,time,0.02
exp_20260730,True,0.8753869969040248,0.8747826086956522,0.9295665634674922,0.003985087332421269,72,6,left_close,time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,73,7,left_close,time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,21,1,left_close,rgb_time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,left_close,rgb_time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,left_close,rgb_time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,left_close,rgb_time,0.02
exp_20260723,True,0.7329282407407407,0.7638816813700051,0.9797453703703703,0.01119594789342003,91,6,left_close,rgb_time,0.02
exp_20260724,True,0.9657608695652173,0.9657608695652173,0.9934782608695651,0.0009611908880801611,63,4,left_close,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,left_close,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,left_close,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9891067538126362,0.0013893369028592118,78,6,left_close,rgb_time,0.02
exp_20260730,True,0.9210526315789473,0.9166023166023166,0.9164086687306501,0.003142047573386452,72,6,left_close,rgb_time,0.02
exp_20260731,True,0.821705426356589,0.8342621259029928,0.9775193798449612,0.00679249756097585,73,7,left_close,rgb_time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,left_close,rgb,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,left_close,rgb,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,left_close,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,left_close,rgb,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,54,6,left_close,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,36,4,left_close,rgb,0.05
exp_20260727,False,,,,,16,4,left_close,rgb,0.05
exp_20260728,False,,,,,15,6,left_close,rgb,0.05
exp_20260729,False,,,,,18,5,left_close,rgb,0.05
exp_20260730,True,0.75,0.6666666666666666,1.0,0.013231030490727274,3,2,left_close,rgb,0.05
exp_20260731,False,,,,,6,3,left_close,rgb,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,left_close,time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,left_close,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,left_close,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,left_close,time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,54,6,left_close,time,0.05
exp_20260724,True,0.984375,0.9365079365079365,1.0,0.0008321279936023319,36,4,left_close,time,0.05
exp_20260727,False,,,,,16,4,left_close,time,0.05
exp_20260728,False,,,,,15,6,left_close,time,0.05
exp_20260729,False,,,,,18,5,left_close,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,3,2,left_close,time,0.05
exp_20260731,False,,,,,6,3,left_close,time,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,left_close,rgb_time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,12,1,left_close,rgb_time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,left_close,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,left_close,rgb_time,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,54,6,left_close,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,36,4,left_close,rgb_time,0.05
exp_20260727,False,,,,,16,4,left_close,rgb_time,0.05
exp_20260728,False,,,,,15,6,left_close,rgb_time,0.05
exp_20260729,False,,,,,18,5,left_close,rgb_time,0.05
exp_20260730,True,0.75,0.6666666666666666,1.0,0.013231030490727274,3,2,left_close,rgb_time,0.05
exp_20260731,False,,,,,6,3,left_close,rgb_time,0.05
exp_20260715,False,,,,,3,1,left_close,rgb,0.1
exp_20260717,False,,,,,4,1,left_close,rgb,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,left_close,rgb,0.1
exp_20260721,True,0.75,0.7878787878787878,1.0,0.029562502530900446,14,2,left_close,rgb,0.1
exp_20260723,False,,,,,34,6,left_close,rgb,0.1
exp_20260724,False,,,,,22,4,left_close,rgb,0.1
exp_20260727,False,,,,,3,3,left_close,rgb,0.1
exp_20260728,False,,,,,1,1,left_close,rgb,0.1
exp_20260715,False,,,,,3,1,left_close,time,0.1
exp_20260717,False,,,,,4,1,left_close,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,left_close,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,14,2,left_close,time,0.1
exp_20260723,False,,,,,34,6,left_close,time,0.1
exp_20260724,False,,,,,22,4,left_close,time,0.1
exp_20260727,False,,,,,3,3,left_close,time,0.1
exp_20260728,False,,,,,1,1,left_close,time,0.1
exp_20260715,False,,,,,3,1,left_close,rgb_time,0.1
exp_20260717,False,,,,,4,1,left_close,rgb_time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,left_close,rgb_time,0.1
exp_20260721,True,0.75,0.7878787878787878,1.0,0.029562502530900446,14,2,left_close,rgb_time,0.1
exp_20260723,False,,,,,34,6,left_close,rgb_time,0.1
exp_20260724,False,,,,,22,4,left_close,rgb_time,0.1
exp_20260727,False,,,,,3,3,left_close,rgb_time,0.1
exp_20260728,False,,,,,1,1,left_close,rgb_time,0.1
exp_20260715,True,1.0,1.0,1.0,0.0,24,1,front,rgb,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,front,rgb,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,front,rgb,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,front,rgb,0.01
exp_20260723,True,0.9791666666666667,0.9693617021276595,0.9953703703703705,0.00021601479288111091,108,6,front,rgb,0.01
exp_20260724,True,1.0,1.0,1.0,0.0,95,4,front,rgb,0.01
exp_20260727,True,0.925,0.9039039039039038,0.9541666666666667,0.0008730975026837629,96,5,front,rgb,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9565972222222222,0.00039383945755213875,120,6,front,rgb,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9253472222222222,0.0014014032742416832,120,6,front,rgb,0.01
exp_20260730,True,0.8888888888888888,0.8660714285714286,0.8544560185185185,0.0027711139859976355,120,6,front,rgb,0.01
exp_20260731,True,0.9226190476190477,0.8815939278937381,0.9523809523809524,0.0011891863657352197,120,7,front,rgb,0.01
exp_20260715,True,0.9583333333333333,0.9582608695652174,1.0,0.0004217722526858483,24,1,front,time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,front,time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,front,time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,front,time,0.01
exp_20260723,True,0.9027777777777778,0.8647584973166369,0.9949845679012346,0.0032256393172185546,108,6,front,time,0.01
exp_20260724,True,0.78125,0.768695652173913,0.8745567375886525,0.008305143581957861,95,4,front,time,0.01
exp_20260727,True,0.8583333333333334,0.8563370553700933,0.9435185185185185,0.0016068479568487008,96,5,front,time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9403935185185186,0.00039383945755213875,120,6,front,time,0.01
exp_20260729,True,0.9409722222222222,0.9317988064791134,0.9887152777777778,0.001259789385936127,120,6,front,time,0.01
exp_20260730,True,0.8506944444444444,0.8391534391534392,0.9230324074074074,0.003170426502841844,120,6,front,time,0.01
exp_20260731,True,0.9404761904761905,0.9073788206236493,0.9659391534391534,0.0008936361665401548,120,7,front,time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,24,1,front,rgb_time,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,front,rgb_time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,front,rgb_time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,front,rgb_time,0.01
exp_20260723,True,0.9791666666666667,0.9693617021276595,0.9880401234567902,0.00021601479288111091,108,6,front,rgb_time,0.01
exp_20260724,True,1.0,1.0,1.0,0.0,95,4,front,rgb_time,0.01
exp_20260727,True,0.925,0.9039039039039038,0.9648148148148148,0.0008730975026837629,96,5,front,rgb_time,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9563078703703703,0.00039383945755213875,120,6,front,rgb_time,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9733796296296295,0.0014014032742416832,120,6,front,rgb_time,0.01
exp_20260730,True,0.8888888888888888,0.8660714285714286,0.8611111111111112,0.0027711139859976355,120,6,front,rgb_time,0.01
exp_20260731,True,0.9285714285714286,0.8901098901098901,0.9692460317460317,0.0010618415258161421,120,7,front,rgb_time,0.01
exp_20260715,True,1.0,1.0,1.0,0.0,21,1,front,rgb,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,front,rgb,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,front,rgb,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,front,rgb,0.02
exp_20260723,True,1.0,1.0,1.0,0.0,91,6,front,rgb,0.02
exp_20260724,True,0.9310344827586207,0.9402356902356903,1.0,0.0018348850925504704,71,4,front,rgb,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,front,rgb,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,front,rgb,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.9433551198257081,0.0013893369028592118,78,6,front,rgb,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9210526315789473,0.0036523972695165718,72,6,front,rgb,0.02
exp_20260731,True,0.9795918367346939,0.9734543010752688,1.0,0.0004924308349820387,79,7,front,rgb,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,21,1,front,time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,front,time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,front,time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,front,time,0.02
exp_20260723,True,0.953125,0.9254098360655738,1.0,0.0017553577270760787,91,6,front,time,0.02
exp_20260724,True,0.8571428571428572,0.830952380952381,0.8998357963875205,0.00613624078747778,71,4,front,time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,front,time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,front,time,0.02
exp_20260729,True,0.9520697167755992,0.9442857142857143,0.981118373275236,0.0012882058326544102,78,6,front,time,0.02
exp_20260730,True,0.8753869969040248,0.8747826086956522,0.9287925696594427,0.003985087332421269,72,6,front,time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,79,7,front,time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,21,1,front,rgb_time,0.02
exp_20260717,True,1.0,1.0,1.0,0.0,20,1,front,rgb_time,0.02
exp_20260720,True,1.0,1.0,1.0,0.0,21,1,front,rgb_time,0.02
exp_20260721,True,1.0,1.0,1.0,0.0,32,2,front,rgb_time,0.02
exp_20260723,True,1.0,1.0,1.0,0.0,91,6,front,rgb_time,0.02
exp_20260724,True,0.9310344827586207,0.9402356902356903,1.0,0.0018348850925504704,71,4,front,rgb_time,0.02
exp_20260727,True,1.0,1.0,1.0,0.0,39,5,front,rgb_time,0.02
exp_20260728,True,1.0,1.0,1.0,0.0,72,6,front,rgb_time,0.02
exp_20260729,True,0.9509803921568627,0.9318539227677791,0.981844589687727,0.0013893369028592118,78,6,front,rgb_time,0.02
exp_20260730,True,0.9078947368421053,0.9026086956521739,0.9202786377708978,0.0036523972695165718,72,6,front,rgb_time,0.02
exp_20260731,True,1.0,1.0,1.0,0.0,79,7,front,rgb_time,0.02
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,front,rgb,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,11,1,front,rgb,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,front,rgb,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,front,rgb,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,54,6,front,rgb,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,37,4,front,rgb,0.05
exp_20260727,False,,,,,16,4,front,rgb,0.05
exp_20260728,False,,,,,15,6,front,rgb,0.05
exp_20260729,False,,,,,18,5,front,rgb,0.05
exp_20260730,True,1.0,1.0,1.0,0.0,3,2,front,rgb,0.05
exp_20260731,False,,,,,13,4,front,rgb,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,front,time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,11,1,front,time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,front,time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,front,time,0.05
exp_20260723,True,1.0,1.0,1.0,0.0,54,6,front,time,0.05
exp_20260724,True,0.9848484848484849,0.9367521367521368,1.0,0.0008069119937962006,37,4,front,time,0.05
exp_20260727,False,,,,,16,4,front,time,0.05
exp_20260728,False,,,,,15,6,front,time,0.05
exp_20260729,False,,,,,18,5,front,time,0.05
exp_20260730,True,0.5,0.4,1.0,0.025673895198431832,3,2,front,time,0.05
exp_20260731,False,,,,,13,4,front,time,0.05
exp_20260715,True,1.0,1.0,1.0,0.0,10,1,front,rgb_time,0.05
exp_20260717,True,1.0,1.0,1.0,0.0,11,1,front,rgb_time,0.05
exp_20260720,True,1.0,1.0,1.0,0.0,14,1,front,rgb_time,0.05
exp_20260721,True,1.0,1.0,1.0,0.0,24,2,front,rgb_time,0.05
exp_20260723,True,0.75,0.8181818181818181,1.0,0.014898371744973535,54,6,front,rgb_time,0.05
exp_20260724,True,1.0,1.0,1.0,0.0,37,4,front,rgb_time,0.05
exp_20260727,False,,,,,16,4,front,rgb_time,0.05
exp_20260728,False,,,,,15,6,front,rgb_time,0.05
exp_20260729,False,,,,,18,5,front,rgb_time,0.05
exp_20260730,True,1.0,1.0,1.0,0.0,3,2,front,rgb_time,0.05
exp_20260731,False,,,,,13,4,front,rgb_time,0.05
exp_20260715,False,,,,,3,1,front,rgb,0.1
exp_20260717,False,,,,,4,1,front,rgb,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,front,rgb,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,14,2,front,rgb,0.1
exp_20260723,False,,,,,34,6,front,rgb,0.1
exp_20260724,False,,,,,23,4,front,rgb,0.1
exp_20260727,False,,,,,3,3,front,rgb,0.1
exp_20260728,False,,,,,1,1,front,rgb,0.1
exp_20260731,False,,,,,3,1,front,rgb,0.1
exp_20260715,False,,,,,3,1,front,time,0.1
exp_20260717,False,,,,,4,1,front,time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,front,time,0.1
exp_20260721,True,0.875,0.9047619047619047,1.0,0.013367412725375187,14,2,front,time,0.1
exp_20260723,False,,,,,34,6,front,time,0.1
exp_20260724,False,,,,,23,4,front,time,0.1
exp_20260727,False,,,,,3,3,front,time,0.1
exp_20260728,False,,,,,1,1,front,time,0.1
exp_20260731,False,,,,,3,1,front,time,0.1
exp_20260715,False,,,,,3,1,front,rgb_time,0.1
exp_20260717,False,,,,,4,1,front,rgb_time,0.1
exp_20260720,True,1.0,1.0,1.0,0.0,6,1,front,rgb_time,0.1
exp_20260721,True,1.0,1.0,1.0,0.0,14,2,front,rgb_time,0.1
exp_20260723,False,,,,,34,6,front,rgb_time,0.1
exp_20260724,False,,,,,23,4,front,rgb_time,0.1
exp_20260727,False,,,,,3,3,front,rgb_time,0.1
exp_20260728,False,,,,,1,1,front,rgb_time,0.1
exp_20260731,False,,,,,3,1,front,rgb_time,0.1
exp_20260717,True,0.2916666666666667,0.2804232804232804,0.20138888888888887,0.041622389368963605,24,1,extreme,rgb,0.01
exp_20260720,True,0.5,0.3333333333333333,0.1736111111111111,0.030933115435805875,24,1,extreme,rgb,0.01
exp_20260721,True,0.9791666666666667,0.9693617021276595,1.0,0.00022101937024184728,36,2,extreme,rgb,0.01
exp_20260723,True,0.9722222222222222,0.9593984962406015,0.9988425925925927,0.00035425125295918103,108,6,extreme,rgb,0.01
exp_20260724,True,1.0,1.0,1.0,0.0,84,4,extreme,rgb,0.01
exp_20260727,True,0.925,0.9039039039039038,0.950462962962963,0.0008730975026837629,96,5,extreme,rgb,0.01
exp_20260728,True,0.9652777777777778,0.9572619132416839,0.9525462962962963,0.00039383945755213875,120,6,extreme,rgb,0.01
exp_20260729,True,0.9375,0.9238095238095239,0.9490740740740741,0.0014014032742416832,120,6,extreme,rgb,0.01
exp_20260730,True,0.8680555555555556,0.848951048951049,0.9401041666666667,0.0029891267157608203,120,6,extreme,rgb,0.01
exp_20260731,True,0.8988095238095237,0.8773488481798883,0.9692460317460319,0.0015557910305469469,120,7,extreme,rgb,0.01
exp_20260717,True,1.0,1.0,1.0,0.0,24,1,extreme,time,0.01
exp_20260720,True,1.0,1.0,1.0,0.0,24,1,extreme,time,0.01
exp_20260721,True,1.0,1.0,1.0,0.0,36,2,extreme,time,0.01
exp_20260723,True,0.9027777777777778,0.8647584973166369,0.9915123456790124,0.0032256393172185546,108,6,extreme,time,0.01
exp_20260724,True,0.78125,0.7470967741935484,0.8686342592592592,0.008305144187747934,84,4,extreme,time,0.01
